X,seed_kras,seed_nras,seed_hras,uniprotswissprot
OR2A1,-0.398588782374523,0.313063070186491,-0.225635684727682,Q8NGT9
IMMP1L,-0.398574630084798,-0.313052588184973,0.225629938721764,Q96LU5
SLC41A2,0.398563349424967,-0.313015771432256,-0.225586448613126,Q96JW4
UBE2C,-0.398560009880022,0.313004933874483,-0.225573625173825,O00762
DYNLT1,0.398467507376892,-0.312942449240308,-0.225533983639501,P63172
ID3,-0.398415123498245,0.312907536040272,-0.225503551651544,Q02535
RARB,-0.398171326015322,-0.312797815030142,-0.225348229340092,P10826
EXOC7,-0.398162230670517,-0.312744718804085,-0.225268463480727,Q9UPT5
ATP8B1,0.398141972351359,0.31273221583417,-0.225240827420077,O43520
UIMC1,0.39812902982822,-0.312681247449595,-0.225236844673335,Q96RL1
CD72,-0.398099295993937,-0.312563748595218,0.225215981799086,P21854
FBXW4,0.398056565662523,-0.312500468589894,-0.225137371399638,P57775
LINGO3,-0.398011659211095,-0.312471889779764,-0.225085142720151,P0C6S8
HSPB6,-0.397966370925298,-0.312446481691366,-0.225047407015618,O14558
GPR52,-0.39796013387335,-0.312386315030841,0.225029395413318,Q9Y2T5
TEX11,-0.397872172503663,-0.312379615989751,-0.224994057886019,Q8IYF3
FMR1NB,-0.397856577672682,0.312347660156155,-0.224988709925757,Q8N0W7
ING1,0.397843611135555,-0.312262047519306,-0.224983055556934,Q9UK53
RHBDL3,0.39783059995671,-0.312257845493108,0.224970409352976,P58872
CABS1,-0.397807282840472,-0.312226051947885,-0.224950400545634,Q96KC9
PLEKHO1,-0.397753328532391,0.312168030564398,-0.224881834913717,Q53GL0
ARSK,-0.397552988813489,0.312125478702175,0.224856578543101,Q6UWY0
IRF9,0.397523078442152,-0.312080506525583,-0.224838595504673,Q00978
MPPED1,-0.397516094345051,-0.3120795790201,-0.224784328248366,O15442
CENPA,-0.397357828676637,-0.311979485536769,0.22473036947845,P49450
UBQLN2,0.397334534573488,-0.311960470633435,-0.224689920279762,Q9UHD9
SMARCA1,0.397326979952539,-0.311942097792835,0.224670664031624,P28370
ODF2L,0.39715471789658,-0.311865906724766,-0.224620946611789,Q9ULJ1
NR3C1,-0.397146873066365,-0.311861094102874,-0.224617229656352,P04150
AP2A2,0.397045499800503,-0.311857884278791,0.224615367501639,O94973
CFAP107,0.396979020493545,-0.311750129808351,0.224563368416209,Q8N1D5
SF3B3,0.396959328660748,-0.311688026472759,-0.224555433318709,Q15393
DNAJC17,0.396887769802445,-0.311633996530098,-0.224509663656109,Q9NVM6
INIP,-0.396850752004873,0.311632271916125,0.224506331036286,Q9NRY2
KLHL5,-0.396850249769089,0.311627383491376,-0.224490157431004,Q96PQ7
BBS4,-0.396826877085254,0.31160106041331,-0.224465320482403,Q96RK4
C16orf74,-0.39676331386553,-0.311512107361901,0.224422012120504,Q96GX8
BEND3,-0.39672643518228,-0.311471490354024,-0.224407487255915,Q5T5X7
ZNF823,-0.396704178523522,-0.311443717935306,-0.224393631879352,P16415
DDB1,-0.396699909564984,-0.311410534462975,-0.224386533123877,Q16531
KCNJ13,-0.396673698942282,-0.311358890135362,0.224309441233916,O60928
TYROBP,0.396672750397367,-0.311342146095952,0.22426280761503,O43914
TSFM,-0.396622650082955,0.311319775505306,-0.224197298155744,P43897
NBPF6,0.396586138488327,-0.311298406154813,0.224170312348872,Q5VWK0
DPM2,-0.39651023785651,-0.311290091758096,0.224161629723675,O94777
SLC4A4,0.396500362104774,0.311289506729467,-0.22414884133238,Q9Y6R1
DBR1,-0.396468180172937,-0.311166630023571,-0.224131891247076,Q9UK59
TSEN54,-0.396413712768782,-0.311135286117346,-0.224116797737106,Q7Z6J9
RCL1,-0.396366049422355,-0.311041853088855,-0.224107527455675,Q9Y2P8
FAM131C,-0.396325069603552,0.311001438339483,0.224039589863893,Q96AQ9
PCDHB4,0.39620110910077,-0.31092442712889,0.224010443178172,Q9Y5E5
ZNF334,0.396157238979313,0.310915025686274,-0.223999603578828,Q9HCZ1
NPY,0.39605635054638,-0.310884377154187,-0.223938387841971,P01303
METTL17,0.396003776170783,0.310859519995587,-0.223909567116993,Q9H7H0
BTBD9,0.395946447019081,-0.310754751835897,0.22387224355972,Q96Q07
GH2,-0.395918219172106,-0.310714312203631,-0.223846096449902,P01242
SNURF,-0.395913657330783,0.310711264164191,0.223838779111521,Q9Y675
DEPDC5,-0.395865562949843,-0.310709722897263,-0.223836708381507,O75140
ZBTB47,0.395806892133012,-0.310704774219819,0.223813200205723,Q9UFB7
TRBV25-1,-0.395782944694378,-0.310704486639185,-0.223799181017914,A0A075B6N4
ZC3HC1,-0.395758978435696,-0.310692155531773,0.223715115140159,Q86WB0
HSPB2,-0.395703155814208,-0.310595980862483,0.223685167025904,Q16082
ZMIZ2,0.395647657022412,-0.310572865608108,-0.223603202021997,Q8NF64
IGHV3-23,-0.39542173032339,-0.310327088077782,-0.223391467026036,P01764
NDUFB1,-0.39531069405411,0.310292534764853,0.223382461433871,O75438
SPAG11B,0.395280602909685,-0.310257077626858,-0.223353156808099,Q08648
THRAP3,0.395236347308636,-0.310230604355411,0.223343524899368,Q9Y2W1
IGHV7-81,-0.395220172751468,-0.310183656479163,-0.223299221785777,A0A0B4J1V7
NCR3LG1,-0.395210721252547,0.310182733219993,-0.223293504347115,Q68D85
ARG1,-0.395200399143074,-0.31014542789506,-0.22328414214767,P05089
KAT8,0.395081163497378,-0.310051907888537,-0.223257202568221,Q9H7Z6
AMOT,0.395022365597383,0.310047921031775,-0.223248274746796,Q4VCS5
LBH,0.394962421639944,-0.309978947048186,-0.223221920175853,Q53QV2
CA2,0.394938306879675,-0.309951547368969,-0.22320188474647,P00918
B3GAT3,0.394895571934691,-0.309909244399252,-0.223197926729074,O94766
PPRC1,0.394877069116353,-0.309882270293333,-0.223188293057114,Q5VV67
CRTAC1,0.394870038144227,-0.309870986381931,-0.223174531389689,Q9NQ79
LPAR4,-0.394867887961392,-0.309831689603525,0.223173453519323,Q99677
RFX8,0.394793870999162,-0.309820448538343,-0.223168343683049,Q6ZV50
GOLGA6C,-0.3946608788843,-0.309792856874741,-0.223140997564092,A6NDK9
NDST4,-0.394660120525241,-0.309762899501473,0.223139230735719,Q9H3R1
TAS2R30,-0.394654469236474,-0.309751548954627,-0.223131978726541,P59541
TSPYL4,0.39449920627802,-0.309659932199476,-0.223075269828593,Q9UJ04
NSG1,0.39448508341079,-0.309559391373785,0.22301250531307,P42857
ST3GAL1,0.394438290791622,-0.309545555656043,-0.223003832056064,Q11201
ZGPAT,-0.39438429769298,-0.309541660898044,-0.222985823466156,Q8N5A5
MAGEB18,-0.394279083529483,0.309387942860335,-0.222920824250956,Q96M61
TCF7,0.394170370057345,-0.309337870453658,-0.222890914955028,P36402
TMEM158,-0.394167348893622,-0.309337112513275,-0.222858039832721,Q8WZ71
SLC35F2,0.394077385872155,-0.309257269337938,0.222808876985923,Q8IXU6
NDRG1,-0.39398613074756,-0.309253467548421,-0.222804668160941,Q92597
SLC39A11,0.393909811045967,-0.309240046762305,-0.222778476266777,Q8N1S5
GPBAR1,0.393891225895255,-0.309232522506487,-0.222758149564896,Q8TDU6
FOXO6,-0.393884901360311,-0.309207689869642,-0.222754222476329,A8MYZ6
WBP1,0.393868597472634,-0.30907690884059,-0.222712105018901,Q96G27
LRCH2,-0.393721390692486,-0.308970259780788,-0.222641536291348,Q5VUJ6
CCL17,0.39367130002649,0.308927377814518,-0.222622729155407,Q92583
PHF11,0.393580627692024,0.308889917584871,-0.222600663924009,Q9UIL8
PROSER1,0.39343407899846,0.308854542919149,0.222515642197792,Q86XN7
GIMAP4,-0.393388026691214,0.308803717686069,-0.222499442412661,Q9NUV9
DDX24,0.393372821844253,-0.308796610420854,-0.222438016420887,Q9GZR7
SMIM5,0.393244875841098,0.308758622520547,-0.222330475133217,Q71RC9
SNTG1,0.393201746945859,-0.308723931893757,-0.222297694537413,Q9NSN8
PLCL1,-0.39319665354778,0.308713297392859,-0.222293900930045,Q15111
E2F2,-0.393184016846314,-0.308705398505521,-0.22226914410035,Q14209
NLRP13,-0.392905394322723,-0.308503003578187,-0.221895036154865,Q86W25
SYNDIG1L,0.392822843827265,0.3084457661735,-0.221836383025529,A6NDD5
CEP350,-0.392803468068007,-0.30843717379935,-0.221822012232828,Q5VT06
IGLV2-23,-0.392705429384929,-0.308423197876726,0.221788514336249,P01705
DCP1A,-0.392679506459792,0.308394808920485,-0.2217235328048,Q9NPI6
IL25,-0.392629336543691,-0.30838117482697,-0.221722326608138,Q9H293
PPP1R27,-0.392619119406818,0.308376379764679,-0.221707506160494,Q86WC6
RTN4RL1,-0.392539873747668,0.308267073488678,0.221694496870516,Q86UN2
SMIM17,-0.392510085327299,0.30824488138026,-0.221690918600976,P0DL12
DNTTIP1,-0.392493146716004,0.308219963796329,-0.221660453329269,Q9H147
EPS15L1,-0.392464321660479,-0.308213809206305,0.221647365115637,Q9UBC2
PAMR1,0.392374573624459,0.30812833650286,-0.221577477132747,Q6UXH9
YAF2,-0.392362888128952,-0.308068514567252,0.2215760243351,Q8IY57
GSS,-0.392345284512701,-0.30806527865638,-0.221563552879077,P48637
GIP,-0.392244838119648,0.307997078921267,-0.221469589810562,P09681
B2M,0.392220464967413,-0.307982090355703,-0.221435115000659,P61769
NDUFS5,0.392212528067107,-0.307967043857008,0.221427099481318,O43920
KRBA2,-0.392157463056449,0.307918353747079,-0.221413021253526,Q6ZNG9
CHM,-0.392138576747326,-0.30791327544676,-0.221408898522612,P24386
AGPS,-0.392096165755068,-0.307875882898772,-0.221398419242429,O00116
OR51I2,0.39205024378326,0.307857770447141,-0.221372941037727,Q9H344
GK3,0.392031412936871,0.307838557949079,-0.221335836125547,Q14409
C4orf17,-0.391929002516637,0.307802791161658,-0.221296159964931,Q53FE4
SLC25A52,-0.391629465959593,-0.307562901617925,-0.221114128911847,Q3SY17
KRT24,-0.391607993090111,-0.307550507943832,-0.22108940806105,Q2M2I5
ZC3H10,-0.391444364028165,-0.307508892355422,-0.22104174625952,Q96K80
RAB42,-0.391440418795716,0.307486960170475,0.221029250238219,Q8N4Z0
PDE6C,-0.391375498377713,0.307440295886449,-0.221013998887381,P51160
PLIN2,-0.391233790850824,-0.307381931893591,-0.220990801435098,Q99541
HELB,-0.391130179501316,0.30731170320456,-0.220960057137545,Q8NG08
SOD1,0.391099702595585,-0.307270656435888,-0.220949473127535,P00441
COL21A1,-0.391045846227807,-0.307206446997429,-0.220947842774797,Q96P44
TRMT61B,-0.39094954125654,0.307154635723348,-0.220882449891192,Q9BVS5
ATRAID,-0.390868287506195,0.307038215514942,0.220867509427779,Q6UW56
AQP10,-0.390852868974116,-0.306947895159088,-0.220857740265055,Q96PS8
SLC7A9,-0.390850201175573,-0.306914773084379,-0.220849390579929,P82251
GPC2,-0.390830368351196,0.306875028252048,0.220828263002494,Q8N158
ZNF749,-0.390811772185963,-0.306828295879632,0.220789461058073,O43361
PTGIR,0.390778340954754,-0.306802362903377,-0.22078146925384,P43119
ETV3,0.390746010268561,0.306782232115247,0.220769778749446,P41162
TUBA4A,0.390698719020509,0.306752405115737,-0.220751602759439,P68366
RPL7A,0.390631805977123,-0.306735895025237,-0.220705802749384,P62424
RPS18,0.390560044689549,-0.306600184075763,-0.220672327034408,P62269
ANKRD34B,-0.39053771842401,0.306549656996979,-0.220656812391754,A5PLL1
DCAF8L1,-0.390489779195133,-0.306502344969364,-0.220605345311471,A6NGE4
SCARA5,-0.390485178546466,0.306446271273637,-0.220592780844152,Q6ZMJ2
CT47B1,-0.390425832288252,0.306374440895419,-0.220580023689402,P0C2W7
CNOT6L,-0.390396308406003,-0.306341157397119,-0.220579928281394,Q96LI5
FBN3,-0.390376912459146,-0.30632571395587,-0.220573663707539,Q75N90
HLA-E,0.390294301292828,-0.30632036089789,-0.220541468113694,P13747
LRRC3B,0.390222978004388,-0.30616628562246,-0.220486908124771,Q96PB8
ANKS1B,-0.390088680949489,-0.306095262922077,-0.220418196929119,Q7Z6G8
THTPA,-0.390078641231046,-0.306094248391321,0.220405576004511,Q9BU02
STAM2,-0.389989467215222,-0.305984610159844,-0.220370824848061,O75886
TLR10,-0.389970618833341,-0.305976684120529,-0.220363706005123,Q9BXR5
KPNA4,-0.389937893338629,-0.305963188188725,-0.220314698686517,O00629
TMEM160,-0.389916247010811,-0.305939896624228,-0.220312011942633,Q9NX00
TRIM48,-0.389884232148824,0.305917216472841,-0.220298394688301,Q8IWZ4
COPA,0.38980556887691997,-0.305822473435383,-0.220274168621876,P53621
KRTAP4-5,-0.38978242144172,-0.305814419057256,-0.220264517934569,Q9BYR2
PRDX2,0.38958798905033,0.305778373192241,-0.220218048138014,P32119
TFAP2C,-0.389556544127954,-0.305724953263217,-0.220197280663438,Q92754
OTOR,-0.389545088025443,-0.305708248706585,0.220188915305997,Q9NRC9
CRELD1,0.389538882566782,-0.305704172561846,-0.220183673435219,Q96HD1
KIF3A,0.389361765160897,-0.305677997148604,0.220149616706376,Q9Y496
CMC1,-0.389188399470556,0.305585232223691,-0.22005192572055,Q7Z7K0
OMP,-0.389186618120974,-0.305537813344391,-0.220049641983337,P47874
KRT36,-0.389084655972022,0.305514422139291,-0.220022054626831,O76013
MRPS30,-0.389050388158142,-0.305493326365899,-0.21993118423564,Q9NP92
TMEM238,0.38899033841305,-0.305357408569839,-0.219907337927995,C9JI98
ERCC6L2,-0.388984318002497,0.305326673060928,0.219896230537831,Q5T890
ZNF792,0.388968848102525,-0.305308408691658,-0.219884554396952,Q3KQV3
MOV10L1,0.388883232716325,-0.305238438613847,-0.219786325706649,Q9BXT6
SPIN4,0.388825585427931,-0.305233007671411,-0.219775209916244,Q56A73
GAB4,-0.388667466688681,-0.305221976745223,-0.21973352537663,Q2WGN9
SPATA31C2,-0.388450940401029,-0.305168313119232,-0.21953936281176,B4DYI2
STXBP5L,-0.388439839646782,-0.305167477518023,-0.219532994492651,Q9Y2K9
RGSL1,-0.388391855737106,0.305145911868464,-0.219496991277563,A5PLK6
TPRG1,-0.388347288637943,-0.305116475287418,-0.219461753846341,Q6ZUI0
CD3G,-0.388278597850799,-0.305075277692731,-0.21941051783765,P09693
FHL3,0.388240946388114,0.305064858365743,0.219355133395521,Q13643
PIK3CA,-0.388089808597983,-0.305019057303063,-0.219308628585551,P42336
PRSS23,-0.388046367831071,0.305001708520687,-0.219308213035837,O95084
LMX1B,-0.387941259115527,-0.304984922627971,-0.219283509756047,O60663
SLC17A5,-0.38776644557921103,-0.304887424267882,-0.21921905898276,Q9NRA2
XAGE2,-0.38773138331944,-0.304855787815215,0.219182385989495,Q96GT9
MPPE1,0.387664664401177,0.304834088240608,-0.219148056580908,Q53F39
DEFB135,0.38751511769011,0.304702880150828,-0.219096607739571,Q30KP9
ADRA1D,-0.38744951088403,-0.304582006065729,-0.219071531129199,P25100
IGLJ1,-0.387441535032692,-0.304553970824758,-0.219063934643208,A0A0A0MT76
IL6R,-0.387434412225329,-0.304544777266362,-0.219052205091856,P08887
TASP1,-0.387432471729773,-0.304502145918083,-0.219048545730471,Q9H6P5
ITGA4,-0.387419997417433,-0.304490459660575,-0.219037152434619,P13612
GABRR3,-0.387365292316433,0.304467594643587,-0.219009081792895,A8MPY1
FAM161A,-0.387307716599666,0.304394564918484,0.218950135814023,Q3B820
GDPD3,0.387174324756818,-0.304273057255415,-0.218752724233058,Q7L5L3
KMT2B,-0.386993838633103,-0.304083474590199,-0.218607200902002,Q9UMN6
GORASP2,0.386893396365449,-0.304033867336724,-0.21859266664348,Q9H8Y8
GPX6,0.386871200422766,0.304028945081778,-0.218584938112534,P59796
CCDC39,-0.386867175708537,-0.304026419303055,-0.218538514905763,Q9UFE4
C8A,-0.386846785364643,0.3039768320219,-0.218538499415946,P07357
PPFIBP2,0.386842733119509,-0.303967458449118,-0.21853751500828,Q8ND30
TLR8,-0.386784001994824,-0.303916942244014,-0.218489964105893,Q9NR97
DPF1,-0.386747057456663,-0.303879817957753,-0.218485146940126,Q92782
RNASE6,0.386706063831957,-0.303841613995794,0.21847366136555,Q93091
KPNA3,-0.3866618628455,-0.30383325554313,-0.218472998600955,O00505
CUTA,0.386646183404826,0.303771148204961,-0.218454457081196,O60888
SLITRK5,-0.386615835833609,-0.303747087593044,0.218447890063843,O94991
C16orf78,-0.386502227065588,-0.303671746696209,-0.218334053759116,Q8WTQ4
LEMD3,-0.386496037022043,0.303666971238873,-0.218331954342322,Q9Y2U8
SYVN1,-0.386441620526449,-0.303585733421324,-0.218282908583149,Q86TM6
NNMT,0.386399533307123,-0.303504457518257,-0.218263136388187,P40261
PICALM,-0.386388134698393,-0.303462147469303,-0.218229867830951,Q13492
VAMP3,-0.386277975135231,0.303407283631648,0.218140485003269,Q15836
IGFALS,0.386175915515613,-0.303309913497919,-0.218101939935575,P35858
BATF2,-0.386103639804395,-0.303254456895167,-0.218034075569944,Q8N1L9
NUP133,0.385982747409433,0.303226788593132,-0.217972901051372,Q8WUM0
GIN1,0.385829872188138,0.303119442312305,-0.217884941212713,Q9NXP7
KRTAP9-3,-0.385778523064915,-0.30306459210988,-0.2177919096108,Q9BYQ3
IKZF5,-0.38567603605699,0.302976354356906,-0.217730816459302,Q9H5V7
TRIM49D1,-0.385616009437528,-0.302871848688122,0.217692868583135,C9J1S8
TIGIT,-0.385595018283552,-0.302797533378096,-0.217658980987017,Q495A1
CRYBB1,0.385553969627055,0.302785299649488,-0.217657494924913,P53674
PCDHGB1,0.385524631793318,-0.302750958279143,-0.217627958596731,Q9Y5G3
SLC22A7,-0.38550204248997,-0.302724066499728,-0.217598162495185,Q9Y694
KATNAL1,-0.385491690350258,0.302723884227466,0.217598010631028,Q9BW62
ZNF662,0.385466181141849,-0.30271353105671,-0.217596022594578,Q6ZS27
PDPK1,0.38544993086595303,-0.302654693190308,0.217538181908886,O15530
SLC17A4,-0.385447315344968,-0.302653501071137,-0.217535136341196,Q9Y2C5
CLPSL1,0.38528642377038,0.302621660595678,0.217505118988706,A2RUU4
SCN3B,-0.385216170241839,-0.302609760124087,0.217456667762104,Q9NY72
HCAR2,0.38506146402907,0.302582439975455,-0.217418808265444,Q8TDS4
KRTAP10-9,-0.385045151639398,-0.302561128248044,-0.217369244753435,P60411
HNRNPL,-0.385029143739748,0.302550410976623,-0.217365168945586,P14866
WDPCP,-0.384934287927674,0.302432496067512,-0.217332546583602,O95876
TAC3,-0.384906117127865,-0.302347838946069,-0.217280023728777,Q9UHF0
ZCWPW1,0.384834324055745,-0.302325092439519,-0.217211323017989,Q9H0M4
TMEM237,-0.384820868030979,0.30229451056479,0.217206071706398,Q96Q45
CD8B,-0.384803044487175,-0.302230949965058,-0.217190398064229,P10966
NLRP9,-0.384760043237481,0.302208758237558,0.217163165544804,Q7RTR0
IGKV1D-42,-0.384725173926453,-0.30216203261646,0.217153655484523,A0A075B6H8
TMEM222,0.38458089845161,-0.302122301895823,-0.217122083764803,Q9H0R3
PRAMEF13,0.384562279377806,0.302058982321829,-0.217091452394806,Q5VWM6
OFD1,-0.38453450838245,-0.302056157001361,-0.217082702023473,O75665
IGSF9,-0.384506487126345,-0.30204688148545,-0.21707806591464,Q9P2J2
DDAH2,-0.384474967559206,-0.302021839092501,0.217049776342689,O95865
TTC21A,0.384440328048199,-0.302004656125657,-0.217035092719878,Q8NDW8
TDRD10,-0.384327395498706,-0.301853384956673,-0.216953079319594,Q5VZ19
KCNS3,0.384153326049168,0.30179672313648,-0.21688858064196,Q9BQ31
EDC4,0.384124137564661,0.301770107641806,-0.216877799446875,Q6P2E9
PSD4,0.383994131806662,-0.301686407736042,0.216766053946565,Q8NDX1
HOGA1,-0.383809741191614,-0.301602808959894,-0.216732014333135,Q86XE5
ACER1,-0.383682463484076,-0.30158267571853,-0.216725985260998,Q8TDN7
ABCC10,0.38367174180379,-0.301578359777674,0.216722012463783,Q5T3U5
TMEM260,-0.383564171054471,0.30145405591479,-0.216656712343133,Q9NX78
USP27X,0.383427808762904,-0.301375845001477,0.216636889776102,A6NNY8
ZNF19,0.383405877859174,-0.30135595667758,0.216625524669596,P17023
PARD3B,-0.383334192675801,0.301306272942323,-0.216584825222972,Q8TEW8
CD5,0.383286527812065,0.301213636642036,-0.216565335160891,P06127
SEPTIN1,-0.383265328818623,-0.301208197695012,-0.216554435573938,Q8WYJ6
HERC4,0.383116380681026,-0.301175777177843,-0.216525737849156,Q5GLZ8
ABCB5,0.383092977322641,-0.300998632115732,-0.216511593107516,Q2M3G0
TAS2R4,0.382957345314846,0.300975410333865,-0.216481309273359,Q9NYW5
NEK10,0.38291793576103,-0.30093253017905,-0.216475500197747,Q6ZWH5
SLC22A16,-0.382876518153307,0.30091866870985,0.216435863141401,Q86VW1
HOXC4,-0.382855426509424,-0.300916886876422,-0.216418706592287,P09017
ZNF594,-0.382842205818355,-0.300899511677697,-0.216411455959894,Q96JF6
NPIPA7,-0.382768558194328,-0.300879265173056,0.21639282035862,E9PJI5
CLDN24,-0.382764378038448,-0.300868011939393,-0.216359001794165,A6NM45
WTIP,0.382728517271143,0.300803275599257,-0.216350974592865,A6NIX2
ATP8B4,-0.38250960662618,0.300690980150514,-0.216306262731969,Q8TF62
UHRF1,0.382299301936393,-0.300548784819259,-0.216090475647681,Q96T88
ATP6V1E1,-0.382284867553919,0.300505179015866,-0.216083444463401,P36543
MAP2K6,-0.382255897294234,0.300459030080034,-0.216063254095954,P52564
SLC2A1,0.382132160511106,0.300395621758904,-0.216054710290369,P11166
NIPAL3,0.382033064614625,-0.300381794192924,-0.216006924711637,Q6P499
LDHB,0.381980219396505,-0.300364880485389,-0.215913955106488,P07195
GRM6,-0.38191205420995,-0.300306972052807,0.215846161782275,O15303
MS4A2,-0.381899246433718,0.300305088069555,-0.215845494857542,Q01362
BIN1,-0.381687476380797,0.300115757970805,-0.215734678206023,O00499
COL24A1,-0.38150674034952,-0.299900591238835,-0.215586507253078,Q17RW2
COL20A1,-0.381478535599473,-0.299856800067985,-0.215524901637152,Q9P218
GSTCD,-0.381425522606727,-0.299824522997432,-0.215496035286533,Q8NEC7
USP38,-0.381404206618465,0.29979792750862,0.215481500396204,Q8NB14
CDC42SE1,0.381388721625066,-0.29974504662625,-0.21544968160172,Q9NRR8
ARFGEF1,-0.38138473073199203,-0.299741107152172,-0.215436393810075,Q9Y6D6
GRIN3B,0.381297948356535,-0.299721748387658,-0.215428994464994,O60391
IGSF9B,-0.381255301891355,-0.299665509570428,-0.21537016831007,Q9UPX0
SLC25A4,0.381193174552685,-0.299582471525065,-0.215347253096147,P12235
CLIC5,-0.381086798076682,-0.299500699811689,0.215261539831951,Q9NZA1
NAGS,-0.381073267331832,-0.299456038617635,-0.215233812681321,Q8N159
OR1A2,-0.380919594734233,0.299131576005432,0.21514477759214,Q9Y585
CD59,0.380918812597952,-0.299122520203271,-0.215137232175508,P13987
NAA60,0.380835100613999,0.299071162780946,-0.215090250175823,Q9H7X0
TRAF3IP2,0.380829466793506,-0.299057746479859,-0.215070901085388,O43734
CRYBA2,0.380776117194615,0.299020702385446,0.215020040397164,P53672
CLCA1,0.380760797617695,0.299002483577515,-0.215010599034584,A8K7I4
SRPRB,-0.380711077046643,0.298950377569904,-0.214978432532859,Q9Y5M8
MMP1,0.380452850281907,-0.298782689984855,-0.214897006181674,P03956
TRIM37,-0.38041904661125,-0.29876175451983,-0.214830823683816,O94972
MUC12,0.380370798086378,-0.298726340438713,-0.214799932192973,Q9UKN1
GIMAP6,-0.3803567029595,-0.298655394811867,-0.214779585617502,Q6P9H5
DNMT3A,-0.380186552966873,-0.298590947347275,0.214724865767987,Q9Y6K1
TTC17,-0.379945790842424,-0.298452466480899,-0.214594135147938,Q96AE7
TSGA10,0.379936951207559,-0.298448390692062,0.214582620400921,Q9BZW7
OTOP1,-0.379930237326777,-0.298428404360025,0.214573299330096,Q7RTM1
F9,-0.379892507193388,0.298427534186694,-0.214571499205694,P00740
DMRT2,-0.379766208679811,-0.298298757554291,-0.214479796063757,Q9Y5R5
PRTN3,-0.379710733662688,0.298261975368825,0.21446910360316,P24158
CBX4,0.379675865486872,0.298224156847028,-0.214377711580446,O00257
ARSA,0.379620835898614,-0.298220385720128,-0.214370376680465,P15289
IGFBP4,0.379526626783568,0.298149960154894,-0.21432105856129,P22692
PRMT1,0.379506340810373,0.298142472547621,-0.21431169984198,Q99873
PPP1R35,0.379493033870246,-0.298127927745893,-0.214303622089254,Q8TAP8
UCK1,-0.379461534166764,-0.298127207090248,-0.214289040794081,Q9HA47
VAMP2,0.379418261659333,-0.298105126203726,-0.214280676533436,P63027
RPLP1,0.379405172327962,-0.298073532849033,-0.214264943501883,P05386
RICTOR,-0.379296216824129,-0.297972696044598,-0.214223427424377,Q6R327
IQCD,0.379233060459067,-0.297818847900668,0.214210431573697,Q96DY2
NPY5R,0.379213065474949,-0.297775875605441,-0.214176650807573,Q15761
HOXD13,0.379185946464699,-0.297761180594629,0.214147662520233,P35453
SLC27A3,-0.379165377531584,-0.297749826845356,0.214140142040992,Q5K4L6
ABHD4,-0.379146977934903,-0.297742947375059,-0.214118157175418,Q8TB40
GJA10,-0.378968107849021,0.297662962404963,0.214043001879062,Q969M2
ANXA6,0.378945868672893,-0.297619122701128,-0.214041714608423,P08133
GRIK3,-0.378858358726276,-0.297533653521958,-0.21403031988261,Q13003
NYAP2,0.378850835974847,-0.297515686124478,-0.214016230448903,Q9P242
LRRC52,-0.378839494199941,-0.297512836802876,-0.214014528318431,Q8N7C0
C3orf62,-0.378719854798845,-0.297480659067819,-0.213986385524412,Q6ZUJ4
ADAMTSL3,-0.378717181342722,-0.297478556839901,0.213970792876154,P82987
NOTUM,-0.378699247045795,-0.29744581000546,-0.213935845719504,Q6P988
DOK6,-0.378590139789646,0.297407353971436,-0.213890399382673,Q6PKX4
ARV1,0.378411691503819,-0.29733900087815,-0.213830530111672,Q9H2C2
MAPK1,-0.378384726287773,-0.297305834818663,0.213795174075214,P28482
SLC25A3,0.378269427449467,0.297254003824588,-0.213769833775552,Q00325
KRTAP4-8,0.378236345434174,-0.297251676574543,-0.213769131314794,Q9BYQ9
ZNF558,-0.378065274930262,0.297165151711755,-0.213702785002939,Q96NG5
TEAD4,0.37794265035826,-0.297133181708547,-0.213668118898429,Q15561
ANKRD63,-0.377939914079083,0.297081949184223,-0.213665166679405,C9JTQ0
PNPLA1,-0.377828989981434,0.296961677744915,-0.213597435609528,Q8N8W4
TMED7,0.377806459481213,-0.296928835679588,-0.213592561925022,Q9Y3B3
KCNQ5,-0.377659789992167,-0.296903266353889,-0.213560638426888,Q9NR82
TBX1,0.377605790660088,-0.296887100927538,-0.213516012086388,O43435
DDX25,0.377545918271796,0.29685144437417,-0.213478372142847,Q9UHL0
GSX1,-0.377328323408082,0.296735010279738,-0.213459977916827,Q9H4S2
OPA1,-0.377302540087573,-0.296693860131823,-0.213330126501261,O60313
DNAAF2,-0.377195056905277,0.296632559170449,-0.213297169380603,Q9NVR5
PGP,-0.377194185019796,0.296565351873252,-0.213296352030682,A6NDG6
FANCC,-0.377189456289589,0.29655782421168,-0.213293964870705,Q00597
CFHR3,-0.377184678021546,-0.2965396519448,-0.21328729656695,Q02985
CENPW,-0.377163106545381,0.29648128333517,0.21327807447215,Q5EE01
OLIG2,-0.377158794078604,-0.296443672373574,-0.213271496672712,Q13516
PLK4,-0.377124638007285,-0.296423993931627,0.213208105936247,O00444
BPIFA3,-0.377120501070835,-0.296419618794683,-0.213192289636397,Q9BQP9
SLC7A7,0.377067292991098,-0.29640352313151,-0.213148755007096,Q9UM01
HMSD,0.376919171276855,-0.296341653487595,0.213124095794942,A8MTL9
HMSD,0.376919171276855,-0.296341653487595,0.213124095794942,P0C7T4
ASB1,-0.376901043454961,-0.296327812522427,0.213110485479657,Q9Y576
