Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-382551,"Transport of small molecules",4,723,0.05969779539261828,0.07441710566690352,0.11167387251813898,8,461,0.029778438085395,9606,Homo sapiens,"P84077;P55011;P05023;P35613","P84077;P55011;P05023;P35613","R-HSA-426086;R-HSA-433698;R-HSA-373875;R-HSA-9684068;R-HSA-9645220;R-HSA-9845055;R-HSA-373867;R-HSA-936897"
R-HSA-9958790,"SLC-mediated transport of inorganic anions",1,35,0.002889934770043762,0.07516617360309097,0.11167387251813898,1,21,0.001356501517989794,9606,Homo sapiens,"P55011","P55011","R-HSA-426086"
R-HSA-376176,"Signaling by ROBO receptors",2,205,0.016926760795970604,0.07610183573900509,0.11167387251813898,2,59,0.0038111233124475162,9606,Homo sapiens,"P30050;P62906","P30050;P62906","R-HSA-9014652;R-HSA-9014610"
R-HSA-5663213,"RHO GTPases Activate WASPs and WAVEs",1,36,0.002972504334902155,0.07723172930955813,0.11167387251813898,6,10,6.459531038046638E-4,9606,Homo sapiens,"Q9UQB8","Q9UQB8","R-HSA-2130194;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197690"
R-HSA-432720,"Lysosome Vesicle Biogenesis",1,37,0.0030550738997605483,0.07929284222756527,0.11167387251813898,2,8,5.16762483043731E-4,9606,Homo sapiens,"P84077","P84077","R-HSA-432706;R-HSA-432712"
R-HSA-156590,"Glutathione conjugation",1,37,0.0030550738997605483,0.07929284222756527,0.11167387251813898,1,12,7.751437245655965E-4,9606,Homo sapiens,"O14880","O14880","R-HSA-176059"
R-HSA-8950505,"Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",1,37,0.0030550738997605483,0.07929284222756527,0.11167387251813898,1,36,0.00232543117369679,9606,Homo sapiens,"P84077","P84077","R-HSA-8950173"
R-HSA-72312,"rRNA processing",2,210,0.01733960862026257,0.07932531418681199,0.11167387251813898,1,22,0.0014210968283702604,9606,Homo sapiens,"P30050;P62906","P30050;P62906","R-HSA-6791218"
R-HSA-1483257,"Phospholipid metabolism",2,212,0.017504747749979357,0.08062686866784474,0.11167387251813898,10,205,0.013242038627995608,9606,Homo sapiens,"Q8NF37;P84077","Q8NF37;P84077","R-HSA-1676152;R-HSA-1675883;R-HSA-1482533;R-HSA-8870499;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
R-HSA-190861,"Gap junction assembly",1,38,0.0031376434646189413,0.0813495215462966,0.11167387251813898,3,16,0.001033524966087462,9606,Homo sapiens,"P68371","P68371","R-HSA-190520;R-HSA-191737;R-HSA-190877"
R-HSA-9955298,"SLC-mediated transport of organic anions",1,38,0.0031376434646189413,0.0813495215462966,0.11167387251813898,4,30,0.0019378593114139913,9606,Homo sapiens,"P35613","P35613","R-HSA-433698;R-HSA-373875;R-HSA-9645220;R-HSA-373867"
R-HSA-1483166,"Synthesis of PA",1,39,0.0032202130294773346,0.08340177643668567,0.11167387251813898,1,17,0.0010981202764679284,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-75885"
R-HSA-6798695,"Neutrophil degranulation",3,478,0.039468252002311945,0.08901625017555537,0.11167387251813898,3,10,6.459531038046638E-4,9606,Homo sapiens,"Q07065;Q8NF37;P68371","Q07065;Q8NF37;P68371","R-HSA-6799350;R-HSA-6798739;R-HSA-6798751"
R-HSA-9035034,"RHOF GTPase cycle",1,42,0.0034679217240525142,0.08953208597420592,0.11167387251813898,2,3,1.9378593114139912E-4,9606,Homo sapiens,"Q07960","Q07960","R-HSA-9693282;R-HSA-9693125"
R-HSA-9696264,"RND3 GTPase cycle",1,42,0.0034679217240525142,0.08953208597420592,0.11167387251813898,1,2,1.2919062076093276E-4,9606,Homo sapiens,"Q07065","Q07065","R-HSA-9696268"
R-HSA-6811438,"Intra-Golgi traffic",1,44,0.0036330608537693005,0.09359700417337402,0.11167387251813898,3,10,6.459531038046638E-4,9606,Homo sapiens,"P84077","P84077","R-HSA-8847875;R-HSA-8847883;R-HSA-8847880"
R-HSA-9646399,"Aggrephagy",1,44,0.0036330608537693005,0.09359700417337402,0.11167387251813898,4,15,9.689296557069956E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-9646679;R-HSA-9646390;R-HSA-9646383;R-HSA-9646685"
R-HSA-9609736,"Assembly and cell surface presentation of NMDA receptors",1,44,0.0036330608537693005,0.09359700417337402,0.11167387251813898,2,23,0.0014856921387507267,9606,Homo sapiens,"P68371","P68371","R-HSA-9610627;R-HSA-9610408"
R-HSA-9749641,"Aspirin ADME",1,44,0.0036330608537693005,0.09359700417337402,0.11167387251813898,1,15,9.689296557069956E-4,9606,Homo sapiens,"P35613","P35613","R-HSA-9645220"
R-HSA-8955332,"Carboxyterminal post-translational modifications of tubulin",1,46,0.003798199983486087,0.0976444432186181,0.11167387251813898,6,6,3.8757186228279824E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-8955706;R-HSA-8955869;R-HSA-8955712;R-HSA-8865774;R-HSA-8867370;R-HSA-8866105"
R-HSA-9020591,"Interleukin-12 signaling",1,46,0.003798199983486087,0.0976444432186181,0.11167387251813898,1,56,0.0036173373813061173,9606,Homo sapiens,"P84077","P84077","R-HSA-8950173"
R-HSA-425407,"SLC-mediated transmembrane transport",2,244,0.02014697382544794,0.10232642798080649,0.11167387251813898,5,193,0.01246689490343001,9606,Homo sapiens,"P55011;P35613","P55011;P35613","R-HSA-426086;R-HSA-433698;R-HSA-373875;R-HSA-9645220;R-HSA-373867"
R-HSA-190828,"Gap junction trafficking",1,49,0.004045908678061267,0.1036829864102945,0.11167387251813898,3,20,0.0012919062076093275,9606,Homo sapiens,"P68371","P68371","R-HSA-190520;R-HSA-191737;R-HSA-190877"
R-HSA-437239,"Recycling pathway of L1",1,49,0.004045908678061267,0.1036829864102945,0.11167387251813898,2,14,9.043343453265293E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-445077;R-HSA-445071"
R-HSA-1430728,"Metabolism",8,2216,0.18297415572619932,0.10528662744786299,0.11167387251813898,17,2135,0.13791098766229573,9606,Homo sapiens,"Q9BQT8;Q8NF37;P84077;P30050;P62906;O14880;P19367;P07477","Q9BQT8;Q8NF37;P84077;P30050;P62906;O14880;P19367;P07477","R-HSA-1676152;R-HSA-8870499;R-HSA-8873923;R-HSA-372480;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1675883;R-HSA-1482533;R-HSA-70420;R-HSA-2408529;R-HSA-5423653;R-HSA-176059;R-HSA-1482635;R-HSA-1482539;R-HSA-3132753;R-HSA-5333615"
R-HSA-157858,"Gap junction trafficking and regulation",1,52,0.0042936173726364464,0.10968260681254316,0.11167387251813898,3,24,0.001550287449131193,9606,Homo sapiens,"P68371","P68371","R-HSA-190520;R-HSA-191737;R-HSA-190877"
R-HSA-6811436,"COPI-independent Golgi-to-ER retrograde traffic",1,53,0.004376186937494839,0.11167387251813898,0.11167387251813898,2,7,4.5216717266326466E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-8849350;R-HSA-8849353"
R-HSA-9013405,"RHOD GTPase cycle",1,53,0.004376186937494839,0.11167387251813898,0.11167387251813898,2,9,5.813577934241974E-4,9606,Homo sapiens,"Q07960","Q07960","R-HSA-9013437;R-HSA-9693198"
R-HSA-9766229,"Degradation of CDH1",1,53,0.004376186937494839,0.11167387251813898,0.11167387251813898,1,10,6.459531038046638E-4,9606,Homo sapiens,"P35221","P35221","R-HSA-9934751"
R-HSA-1660499,"Synthesis of PIPs at the plasma membrane",1,53,0.004376186937494839,0.11167387251813898,0.11167387251813898,1,33,0.0021316452425553904,9606,Homo sapiens,"P84077","P84077","R-HSA-8870499"
R-HSA-5620924,"Intraflagellar transport",1,54,0.004458756502353232,0.11366084919319908,0.11366084919319908,6,12,7.751437245655965E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-5624949;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5624952;R-HSA-5625416"
R-HSA-5578775,"Ion homeostasis",1,54,0.004458756502353232,0.11366084919319908,0.11366084919319908,2,17,0.0010981202764679284,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068;R-HSA-936897"
R-HSA-936837,"Ion transport by P-type ATPases",1,55,0.004541326067211626,0.11564354572137636,0.11564354572137636,2,17,0.0010981202764679284,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068;R-HSA-936897"
R-HSA-432722,"Golgi Associated Vesicle Biogenesis",1,56,0.004623895632070019,0.11762197096866589,0.11762197096866589,2,7,4.5216717266326466E-4,9606,Homo sapiens,"P84077","P84077","R-HSA-421831;R-HSA-421833"
R-HSA-447115,"Interleukin-12 family signaling",1,56,0.004623895632070019,0.11762197096866589,0.11762197096866589,1,114,0.007363865383373167,9606,Homo sapiens,"P84077","P84077","R-HSA-8950173"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",1,57,0.004706465196928412,0.11959613378342282,0.11959613378342282,1,22,0.0014210968283702604,9606,Homo sapiens,"P68371","P68371","R-HSA-5618080"
R-HSA-9764561,"Regulation of CDH1 Function",1,60,0.0049541738915035915,0.12549313585229682,0.12549313585229682,7,16,0.001033524966087462,9606,Homo sapiens,"P35221","P35221","R-HSA-9934294;R-HSA-9934486;R-HSA-9817330;R-HSA-9934751;R-HSA-9817325;R-HSA-9934411;R-HSA-9934410"
R-HSA-983189,"Kinesins",1,64,0.005284452150937165,0.13329666495062042,0.13329666495062042,2,14,9.043343453265293E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-983259;R-HSA-983266"
R-HSA-446219,"Synthesis of substrates in N-glycan biosythesis",1,65,0.005367021715795558,0.13523704474120712,0.13523704474120712,1,44,0.0028421936567405207,9606,Homo sapiens,"P19367","P19367","R-HSA-9909159"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",1,66,0.005449591280653951,0.1371732409465659,0.1371732409465659,3,10,6.459531038046638E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-8852306;R-HSA-8852298;R-HSA-8852280"
R-HSA-380284,"Loss of proteins required for interphase microtubule organization from the centrosome",1,69,0.00569729997522913,0.14295681470371757,0.14295681470371757,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-380294;R-HSA-380272;R-HSA-380303"
R-HSA-380259,"Loss of Nlp from mitotic centrosomes",1,69,0.00569729997522913,0.14295681470371757,0.14295681470371757,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-380272;R-HSA-380303"
R-HSA-9013026,"RHOB GTPase cycle",1,71,0.005862439104945917,0.1467917711769301,0.1467917711769301,2,6,3.8757186228279824E-4,9606,Homo sapiens,"Q07960","Q07960","R-HSA-9013022;R-HSA-9013024"
R-HSA-5620920,"Cargo trafficking to the periciliary membrane",1,71,0.005862439104945917,0.1467917711769301,0.1467917711769301,2,29,0.001873264001033525,9606,Homo sapiens,"P68371","P68371","R-HSA-5618328;R-HSA-5618331"
R-HSA-8854518,"AURKA Activation by TPX2",1,72,0.00594500866980431,0.14870304741914098,0.14870304741914098,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-8853405;R-HSA-8853419"
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",1,72,0.00594500866980431,0.14870304741914098,0.14870304741914098,1,15,9.689296557069956E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-2316347"
R-HSA-9824446,"Viral Infection Pathways",5,1282,0.10585418214846008,0.1508613906793781,0.1508613906793781,6,887,0.05729604030747368,9606,Homo sapiens,"P84077;P30050;P62906;P05023;P68371","P84077;P30050;P62906;P05023;P68371","R-HSA-192704;R-HSA-9614343;R-HSA-9684068;R-HSA-192841;R-HSA-200879;R-HSA-9614367"
R-HSA-199992,"trans-Golgi Network Vesicle Budding",1,74,0.006110147799521097,0.15251323876867195,0.15251323876867195,5,19,0.0012273108972288612,9606,Homo sapiens,"P84077","P84077","R-HSA-421831;R-HSA-432706;R-HSA-350769;R-HSA-432712;R-HSA-421833"
R-HSA-9013106,"RHOC GTPase cycle",1,75,0.00619271736437949,0.1544121709663655,0.1544121709663655,2,6,3.8757186228279824E-4,9606,Homo sapiens,"Q07960","Q07960","R-HSA-9013111;R-HSA-9013110"
R-HSA-1474244,"Extracellular matrix organization",2,321,0.026504830319544218,0.1598810785938709,0.1598810785938709,9,330,0.021316452425553904,9606,Homo sapiens,"P07477;P35613","P07477;P35613","R-HSA-1602488;R-HSA-1604712;R-HSA-204434;R-HSA-1602458;R-HSA-1592316;R-HSA-1592398;R-HSA-1604722;R-HSA-375135;R-HSA-1592371"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",1,78,0.006440426058954669,0.1600844158363146,0.1600844158363146,1,24,0.001550287449131193,9606,Homo sapiens,"P68371","P68371","R-HSA-9668419"
R-HSA-70171,"Glycolysis",1,79,0.006522995623813062,0.16196700850446855,0.16196700850446855,1,23,0.0014856921387507267,9606,Homo sapiens,"P19367","P19367","R-HSA-70420"
R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,80,0.006605565188671456,0.1638455374623965,0.1638455374623965,1,58,0.00374652800206705,9606,Homo sapiens,"P19367","P19367","R-HSA-9909159"
R-HSA-380287,"Centrosome maturation",1,81,0.006688134753529849,0.16572001114522705,0.16572001114522705,6,6,3.8757186228279824E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-380270,"Recruitment of mitotic centrosome proteins and complexes",1,81,0.006688134753529849,0.16572001114522705,0.16572001114522705,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-380311;R-HSA-380455;R-HSA-380283"
R-HSA-9833482,"PKR-mediated signaling",1,81,0.006688134753529849,0.16572001114522705,0.16572001114522705,1,40,0.002583812415218655,9606,Homo sapiens,"P68371","P68371","R-HSA-9836404"
R-HSA-199991,"Membrane Trafficking",3,637,0.052596812814796466,0.1674352167812596,0.1674352167812596,31,219,0.014146372973322137,9606,Homo sapiens,"P84077;Q9P2W9;P68371","P84077;Q9P2W9;P68371","R-HSA-421831;R-HSA-8849350;R-HSA-432706;R-HSA-8847875;R-HSA-6811427;R-HSA-6811426;R-HSA-6811425;R-HSA-6809006;R-HSA-8847883;R-HSA-6809003;R-HSA-432712;R-HSA-8849353;R-HSA-421833;R-HSA-8847880;R-HSA-2316347;R-HSA-6807868;R-HSA-6807866;R-HSA-190877;R-HSA-6807877;R-HSA-6807875;R-HSA-6807872;R-HSA-6811414;R-HSA-6811412;R-HSA-350769;R-HSA-6811411;R-HSA-6811423;R-HSA-6811422;R-HSA-190520;R-HSA-191737;R-HSA-6811418;R-HSA-6811417"
R-HSA-9820448,"Developmental Cell Lineages of the Exocrine Pancreas",1,84,0.0069358434481050285,0.1713191846425075,0.1713191846425075,1,10,6.459531038046638E-4,9606,Homo sapiens,"P07477","P07477","R-HSA-9820464"
R-HSA-1483255,"PI Metabolism",1,84,0.0069358434481050285,0.1713191846425075,0.1713191846425075,3,84,0.005426006071959176,9606,Homo sapiens,"P84077","P84077","R-HSA-1676152;R-HSA-1675883;R-HSA-8870499"
R-HSA-438064,"Post NMDA receptor activation events",1,84,0.0069358434481050285,0.1713191846425075,0.1713191846425075,1,39,0.0025192171048381887,9606,Homo sapiens,"P68371","P68371","R-HSA-9619542"
R-HSA-1236974,"ER-Phagosome pathway",1,85,0.007018413012963421,0.1731775212405504,0.1731775212405504,1,11,7.105484141851302E-4,9606,Homo sapiens,"P61619","P61619","R-HSA-1236947"
R-HSA-216083,"Integrin cell surface interactions",1,85,0.007018413012963421,0.1731775212405504,0.1731775212405504,1,55,0.003552742070925651,9606,Homo sapiens,"P35613","P35613","R-HSA-204434"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",1,87,0.007183552142680208,0.17688216271853618,0.17688216271853618,4,12,7.751437245655965E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-3000319;R-HSA-2574845;R-HSA-3000310;R-HSA-2574840"
R-HSA-5663205,"Infectious disease",6,1729,0.14276277764016185,0.17855178875960054,0.17855178875960054,12,1201,0.07757896776694012,9606,Homo sapiens,"P84077;P30050;P62906;Q9UQB8;P05023;P68371","P84077;P30050;P62906;Q9UQB8;P05023;P68371","R-HSA-192704;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-192841;R-HSA-200879;R-HSA-9614367;R-HSA-2130194;R-HSA-9614343;R-HSA-9684068;R-HSA-2197690"
R-HSA-392499,"Metabolism of proteins",7,2113,0.1744694905457848,0.17884238885558768,0.17884238885558768,60,912,0.05891092306698534,9606,Homo sapiens,"P61619;Q07065;P84077;P30050;P62906;P19367;P68371","P61619;Q07065;P84077;P30050;P62906;P19367;P68371","R-HSA-9955731;R-HSA-1799326;R-HSA-9948318;R-HSA-9948317;R-HSA-9948291;R-HSA-156826;R-HSA-9948301;R-HSA-9948300;R-HSA-9948427;R-HSA-6807877;R-HSA-6807875;R-HSA-6807872;R-HSA-8867370;R-HSA-9909159;R-HSA-9954727;R-HSA-8955706;R-HSA-9954723;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-9948458;R-HSA-9954730;R-HSA-8866105;R-HSA-1799332;R-HSA-389956;R-HSA-389955;R-HSA-389954;R-HSA-8955712;R-HSA-389964;R-HSA-6809006;R-HSA-5686301;R-HSA-389961;R-HSA-6809003;R-HSA-389974;R-HSA-389969;R-HSA-8955869;R-HSA-9949632;R-HSA-389970;R-HSA-5686286;R-HSA-389980;R-HSA-6807868;R-HSA-6807866;R-HSA-9948362;R-HSA-389976;R-HSA-72671;R-HSA-9948360;R-HSA-72673;R-HSA-72672;R-HSA-141671;R-HSA-9948415;R-HSA-8952289;R-HSA-156907;R-HSA-8865774;R-HSA-141673;R-HSA-9954919;R-HSA-156915;R-HSA-156912;R-HSA-5686304;R-HSA-156923;R-HSA-141691"
R-HSA-9663891,"Selective autophagy",1,90,0.007431260837255388,0.1824091704124593,0.1824091704124593,4,56,0.0036173373813061173,9606,Homo sapiens,"P68371","P68371","R-HSA-9646679;R-HSA-9646390;R-HSA-9646383;R-HSA-9646685"
R-HSA-70326,"Glucose metabolism",1,90,0.007431260837255388,0.1824091704124593,0.1824091704124593,1,39,0.0025192171048381887,9606,Homo sapiens,"P19367","P19367","R-HSA-70420"
R-HSA-390466,"Chaperonin-mediated protein folding",1,92,0.007596399966972174,0.18607396918482344,0.18607396918482344,4,19,0.0012273108972288612,9606,Homo sapiens,"P68371","P68371","R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389961"
R-HSA-380320,"Recruitment of NuMA to mitotic centrosomes",1,95,0.007844108661547354,0.19154152268331537,0.19154152268331537,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-380316;R-HSA-380508"
R-HSA-5620912,"Anchoring of the basal body to the plasma membrane",1,97,0.00800924779126414,0.19516689094055106,0.19516689094055106,8,9,5.813577934241974E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-HSA-442755,"Activation of NMDA receptors and postsynaptic events",1,97,0.00800924779126414,0.19516689094055106,0.19516689094055106,3,71,0.004586267037013113,9606,Homo sapiens,"P68371","P68371","R-HSA-9610627;R-HSA-9619542;R-HSA-9610408"
R-HSA-391251,"Protein folding",1,98,0.008091817356122534,0.19697369935665276,0.19697369935665276,10,28,0.0018086686906530587,9606,Homo sapiens,"P68371","P68371","R-HSA-389956;R-HSA-389974;R-HSA-389969;R-HSA-389955;R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389964;R-HSA-389961;R-HSA-389976"
R-HSA-1643685,"Disease",8,2575,0.21261662951036248,0.19972996978655588,0.19972996978655588,14,2137,0.13804017828305665,9606,Homo sapiens,"P84077;P30050;P62906;Q9UQB8;P05023;P19367;P35613;P68371","P84077;P30050;P62906;Q9UQB8;P05023;P19367;P35613;P68371","R-HSA-192704;R-HSA-2029469;R-HSA-2029466;R-HSA-5624211;R-HSA-442592;R-HSA-2029465;R-HSA-192841;R-HSA-200879;R-HSA-9614367;R-HSA-2130194;R-HSA-5621888;R-HSA-9614343;R-HSA-9684068;R-HSA-2197690"
R-HSA-5610787,"Hedgehog 'off' state",1,101,0.008339526050697713,0.2023707193552431,0.2023707193552431,2,32,0.002067049932174924,9606,Homo sapiens,"P68371","P68371","R-HSA-5610733;R-HSA-5610767"
R-HSA-1236975,"Antigen processing-Cross presentation",1,101,0.008339526050697713,0.2023707193552431,0.2023707193552431,1,24,0.001550287449131193,9606,Homo sapiens,"P61619","P61619","R-HSA-1236947"
R-HSA-8957275,"Post-translational protein phosphorylation",1,107,0.008834943439848073,0.21306016335968425,0.21306016335968425,1,1,6.459531038046638E-5,9606,Homo sapiens,"Q07065","Q07065","R-HSA-8952289"
R-HSA-156580,"Phase II - Conjugation of compounds",1,107,0.008834943439848073,0.21306016335968425,0.21306016335968425,1,66,0.004263290485110781,9606,Homo sapiens,"O14880","O14880","R-HSA-176059"
R-HSA-9748784,"Drug ADME",1,111,0.009165221699281644,0.22010967664980252,0.22010967664980252,1,95,0.006136554486144306,9606,Homo sapiens,"P35613","P35613","R-HSA-9645220"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",1,117,0.009660639088432003,0.23057004493307542,0.23057004493307542,2,5,3.229765519023319E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-9648114;R-HSA-9648017"
R-HSA-373760,"L1CAM interactions",1,121,0.009990917347865577,0.23746842421030567,0.23746842421030567,2,54,0.0034881467605451843,9606,Homo sapiens,"P68371","P68371","R-HSA-445077;R-HSA-445071"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",1,124,0.010238626042440756,0.24260308409791054,0.24260308409791054,1,14,9.043343453265293E-4,9606,Homo sapiens,"Q07065","Q07065","R-HSA-8952289"
R-HSA-5653656,"Vesicle-mediated transport",3,767,0.06333085624638758,0.24273939681034928,0.24273939681034928,31,254,0.01640720883663846,9606,Homo sapiens,"P84077;Q9P2W9;P68371","P84077;Q9P2W9;P68371","R-HSA-421831;R-HSA-8849350;R-HSA-432706;R-HSA-8847875;R-HSA-6811427;R-HSA-6811426;R-HSA-6811425;R-HSA-6809006;R-HSA-8847883;R-HSA-6809003;R-HSA-432712;R-HSA-8849353;R-HSA-421833;R-HSA-8847880;R-HSA-2316347;R-HSA-6807868;R-HSA-6807866;R-HSA-190877;R-HSA-6807877;R-HSA-6807875;R-HSA-6807872;R-HSA-6811414;R-HSA-6811412;R-HSA-350769;R-HSA-6811411;R-HSA-6811423;R-HSA-6811422;R-HSA-190520;R-HSA-191737;R-HSA-6811418;R-HSA-6811417"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",1,127,0.010486334737015936,0.2477044409743212,0.2477044409743212,4,13,8.397390349460629E-4,9606,Homo sapiens,"P68371","P68371","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-2262752,"Cellular responses to stress",3,777,0.06415655189497152,0.24879851937834974,0.24879851937834974,5,513,0.03313739422517925,9606,Homo sapiens,"P30050;P62906;P68371","P30050;P62906;P68371","R-HSA-9633008;R-HSA-5618080;R-HSA-9633742;R-HSA-9634669;R-HSA-9633005"
R-HSA-196849,"Metabolism of water-soluble vitamins and cofactors",1,128,0.01056890430187433,0.24939752853974495,0.24939752853974495,1,137,0.008849557522123894,9606,Homo sapiens,"P07477","P07477","R-HSA-3132753"
R-HSA-6809371,"Formation of the cornified envelope",1,129,0.010651473866732722,0.2510869465270751,0.2510869465270751,8,27,0.0017440733802725921,9606,Homo sapiens,"P08779","P08779","R-HSA-6810357;R-HSA-6814387;R-HSA-6811539;R-HSA-8942224;R-HSA-6814734;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-HSA-1483206,"Glycerophospholipid biosynthesis",1,129,0.010651473866732722,0.2510869465270751,0.2510869465270751,7,125,0.008074413797558298,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-1482533;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
R-HSA-5576891,"Cardiac conduction",1,130,0.010734043431591116,0.2527727025844476,0.2527727025844476,2,33,0.0021316452425553904,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068;R-HSA-936897"
R-HSA-162909,"Host Interactions of HIV factors",1,131,0.01081661299644951,0.2544548043446965,0.2544548043446965,1,54,0.0034881467605451843,9606,Homo sapiens,"P84077","P84077","R-HSA-200879"
R-HSA-5358351,"Signaling by Hedgehog",1,137,0.011312030385599869,0.2644711001843989,0.2644711001843989,2,82,0.005296815451198243,9606,Homo sapiens,"P68371","P68371","R-HSA-5610733;R-HSA-5610767"
R-HSA-5663220,"RHO GTPases Activate Formins",1,141,0.01164230864503344,0.271076503945201,0.271076503945201,1,27,0.0017440733802725921,9606,Homo sapiens,"P68371","P68371","R-HSA-5666169"
R-HSA-168249,"Innate Immune System",4,1201,0.09916604739493023,0.27692314215557245,0.27692314215557245,9,727,0.046960790646599054,9606,Homo sapiens,"Q07065;Q8NF37;Q9UQB8;P68371","Q07065;Q8NF37;Q9UQB8;P68371","R-HSA-6799350;R-HSA-2130194;R-HSA-2029469;R-HSA-6798739;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-6798751;R-HSA-2197690"
R-HSA-1632852,"Macroautophagy",1,145,0.011972586904467014,0.27762476600448616,0.27762476600448616,4,96,0.006201149796524772,9606,Homo sapiens,"P68371","P68371","R-HSA-9646679;R-HSA-9646390;R-HSA-9646383;R-HSA-9646685"
R-HSA-9664422,"FCGR3A-mediated phagocytosis",1,149,0.012302865163900585,0.2841163618269369,0.2841163618269369,6,27,0.0017440733802725921,9606,Homo sapiens,"Q9UQB8","Q9UQB8","R-HSA-2130194;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197690"
R-HSA-9664417,"Leishmania phagocytosis",1,149,0.012302865163900585,0.2841163618269369,0.2841163618269369,6,27,0.0017440733802725921,9606,Homo sapiens,"Q9UQB8","Q9UQB8","R-HSA-2130194;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197690"
R-HSA-9664407,"Parasite infection",1,149,0.012302865163900585,0.2841163618269369,0.2841163618269369,6,27,0.0017440733802725921,9606,Homo sapiens,"Q9UQB8","Q9UQB8","R-HSA-2130194;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197690"
R-HSA-8980692,"RHOA GTPase cycle",1,150,0.01238543472875898,0.28573046203939956,0.28573046203939956,2,6,3.8757186228279824E-4,9606,Homo sapiens,"Q07960","Q07960","R-HSA-9013009;R-HSA-8981637"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",1,150,0.01238543472875898,0.28573046203939956,0.28573046203939956,6,24,0.001550287449131193,9606,Homo sapiens,"Q9UQB8","Q9UQB8","R-HSA-2130194;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197690"
