,seed_kras,seed_nras,seed_hras
AC023128.1,-0.346436748474358,0.273550083875077,-0.19645636204766
KCTD21,-0.346428576863237,0.273526018383038,-0.19643653022652
KCNK9,-0.346424078131062,0.273503187415577,-0.196419620094755
SLC12A4,0.346397640352395,-0.273501448410153,0.196408211272551
RN7SKP5,-0.346376101989225,0.273457694139401,-0.19640088887289
YWHAZP5,0.346370633535858,-0.273440107461634,0.196398356134857
HAUS5,-0.346329211104918,0.273426323663176,0.19639121829508
SEPT12,0.346293309546887,-0.273398878079032,-0.196380154713405
RP11-74K11.2,-0.346221548937416,0.273397300020615,-0.196355402168554
RP11-666F17.2,-0.346216930610589,-0.273386985958095,-0.196337436670903
RN7SL577P,-0.346188139838177,-0.273383633344068,-0.196330782732141
AC026992.1,0.346120547813465,-0.273372160490245,0.19632755836652
RP5-944M2.2,0.346111342904325,-0.27336575428057,-0.196308919002225
CTC-786C10.1,-0.346102113704428,-0.273359167756993,-0.196243216729878
OR6W1P,0.346084647383384,-0.273345365279691,-0.19623839672521
RP11-63G10.2,-0.346080186990503,-0.273338784762012,-0.196237094951985
AC010319.1,-0.346069513961467,-0.273320620787952,0.19623416203262
KAT5,0.346049207325595,-0.273277473985051,-0.19623009588538
RP11-554D13.1,0.346042245897885,-0.273274806265028,-0.196229919605518
DYNC2H1,0.34603991588297,-0.273254386623691,0.196215780031537
HMGB1P37,-0.346021460083998,0.273239735218728,0.196206873345837
HCG14,-0.346015972583812,0.273230400508413,-0.196205624525285
RP11-498M14.1,-0.345977263795471,-0.273157816094219,-0.196199453779505
bP-21201H5.1,-0.345970743298263,-0.273125121026386,-0.196194693408365
BACH1-IT3,-0.345951063238185,0.273112310436545,-0.196191492115168
RNU6ATAC41P,0.345940321108107,-0.273106528673483,-0.196177466828369
IGLV2-18,-0.345899078771797,0.273100451869681,-0.196171589978035
RN7SKP130,-0.345876489838165,-0.273099729906305,0.196160717316036
RP1-101G11.2,0.345846650781782,0.27308699187883,-0.196158334536901
RP11-834C11.3,-0.345832447503166,0.273083649654118,-0.19609041131438
RP5-860P4.2,-0.345824341429433,-0.273060133787822,-0.196054368931468
NPM1P50,0.345801061902079,-0.273046760089534,-0.196050480446488
GJD4,0.345799960277911,-0.273036258474623,-0.196048929243627
RP11-93B21.1,-0.345798532857229,0.273033194075807,-0.196037291374843
RP11-170M17.1,0.345779353091819,-0.273025064059436,-0.196011970260933
RP3-510D11.1,-0.345738349156839,-0.272999503623503,-0.196003795930392
RP11-545M17.1,0.345704995950123,-0.272994428875319,-0.195996150211166
HNRNPA1P72,0.345697017645197,-0.272983971321391,-0.19599531147513
GOLGA6L9,-0.345671096466039,-0.2729468193402,-0.19599418849877
FMNL2,-0.345665462762274,-0.272915354838161,-0.195985079042953
MIR320B1,-0.345655045653027,-0.272912038679641,0.195979127402901
TMEM91,0.345617896006708,0.272899806358009,-0.195975176196371
RP11-98P2.1,-0.345614612954406,0.272885747452616,-0.195973004037664
OVCH1-AS1,-0.345602112524206,-0.272880480165278,-0.195966862498102
PCSK7,0.345600677601287,-0.272860816913783,-0.195964907014552
SUCLA2P2,0.345590831790686,-0.272855925682158,-0.195963425099476
TAS2R12,-0.345551440462838,0.272823324893449,-0.195956917316304
CTD-2509G16.3,-0.345538201860148,-0.272817620990931,-0.195953589515131
RP11-436F23.1,0.345534833445066,-0.27278675971127,-0.195946591800398
RPL23P11,0.345532653795088,0.272774046744716,-0.195945353731204
RP11-167N4.2,0.345517359038068,0.272768137743631,-0.195940897328454
RP11-258C19.7,-0.34551350300364,-0.272755936059069,0.195927470066933
RP11-959F10.5,-0.345491299562365,0.272741898508084,-0.195926803620316
HPSE2,-0.34546019171038,0.272725564434764,-0.195923628620881
FUNDC2,-0.345447464680695,-0.272718137244724,-0.195920201468946
RP11-464I4.1,0.345421973232742,-0.272712202871845,-0.195904595821667
RP11-945A11.1,-0.345405565022953,-0.272710083833889,-0.195902278394845
SNORD114-25,0.345401704065194,-0.272709061530653,-0.195884730242529
LINC00626,-0.345390362190776,-0.272665855000943,-0.195883719442185
MIR548W,-0.345385522707715,-0.272664851937692,-0.195877802538919
RP11-700J17.1,-0.345382896176581,-0.272656369097236,-0.195873359967134
RP4-590F24.1,0.345343776981723,0.272654634456515,-0.195857912914725
SLC33A1,-0.345302757207742,-0.272646058454835,-0.195848879423509
ANO7P1,-0.345291526487437,-0.272629484025535,-0.195842308091594
GLRX,0.345246339206702,-0.272626336880143,-0.195840422869204
AC022819.1,-0.34522974120492,0.272606380565343,-0.195819695406967
SEC13,0.345211026092656,-0.272596344769576,-0.195815316862344
PPP1R10,0.345179501734409,-0.272585045119747,0.195813037030888
SELT,-0.34515406840078,-0.272574240313312,-0.195811084384367
RP11-423C15.3,-0.345150571396376,0.272573506561332,0.195810982877666
RP11-841C19.1,-0.345140077325294,-0.272563791274317,-0.195786169732407
CTB-49A3.4,-0.345039772391433,0.272537572241389,-0.195768049650525
AC092013.1,-0.345023557259891,-0.272517266172707,-0.195747323380789
AC016745.1,-0.345015447800125,-0.272488042654113,0.195733027802679
RP1-224A6.3,0.344973227478848,0.272478653865258,-0.195731193156758
RN7SL511P,-0.344918530076819,0.272453189368619,0.195728268328718
RP11-503C24.3,-0.344902468555018,-0.272442661029214,0.195724325859887
RNASE4,-0.344888433047082,-0.272437191599337,0.195701869295559
RP11-137H2.6,0.34488675820891,-0.272423597898279,0.195698836785502
RP11-49O14.3,-0.344877695039894,0.272352830703886,-0.195683188896827
RPL38P4,0.344863058300492,-0.272342592435815,-0.195672094548852
CTB-111F10.1,-0.344855604774273,0.272323267968054,0.195668384920317
GCM2,-0.344840713439634,0.272308581400785,0.195651843129178
OXCT2,-0.344838373878481,-0.272281811762197,-0.195651423002963
FBXO7,0.344832143907589,-0.272243530451687,-0.195651258248057
SP140L,-0.344820793105414,-0.272231471899641,-0.195623203064311
KLF3P1,-0.344813781939099,-0.272220425708484,-0.195616535131448
RP11-445J14.1,-0.344774112456389,-0.272215638219893,-0.195613868179628
MBNL1,-0.344768343794984,-0.272214095292868,0.195608470903746
TOR2A,0.344758296786278,-0.272209938167377,0.195596729891269
RP11-1C8.5,0.344733738996614,0.272208311959394,-0.195590139978587
GPR144,-0.344703808053644,-0.272200724318931,0.195579976729427
UBL5P1,-0.344703205696291,0.272199283284328,0.195569059093754
AC005513.1,-0.344675829749621,-0.27219500885396,0.195564159307194
AC005229.7,-0.344671523038057,0.27217928021577,-0.19554969912688
NUPL1,0.344658909632887,-0.272168859882112,-0.195544377600559
RNU6ATAC29P,-0.344636443803284,0.272164086546368,-0.195527280904797
VWA1,-0.344628594148905,-0.272158350906891,-0.195521921226117
RP11-9M16.2,0.344618625344776,-0.272143741096414,0.195520310725869
SNHG3,-0.344595809077893,0.272092078579176,-0.195492304459196
RP11-793I11.1,-0.34456303720746,-0.272082525934754,-0.195491822330663
SETP15,-0.344536936510182,-0.272079585949374,-0.195486737829741
RP11-553E24.1,-0.344529738122176,-0.272066782625524,-0.195476438489566
LINC00277,-0.344527468826619,-0.27204677921916,-0.195472428103716
RNU4-57P,-0.344518133401482,0.272044097191711,-0.19547069257461
RP11-403B2.7,-0.344500245866758,-0.272029605738329,-0.195464604594559
MED31,-0.34449345685416,-0.271983596618002,0.195458339094992
RN7SL170P,-0.344488728590608,0.2719829640395,-0.195453130122423
CAPRIN1,0.344485778543911,-0.271967379780949,-0.195449410085143
HNRNPCP1,0.344442584593196,0.271965333897022,-0.195439191075538
OR8A2P,-0.344439287997003,-0.271959068556131,0.195438732520865
VASH1,0.344396582026391,0.271954983037166,-0.195428552585049
RP11-963H4.2,-0.344380924547179,-0.271950068966709,0.195404450478403
CHRM2,-0.344380782206333,0.271945490960147,-0.195399890158292
DSCR3,-0.344374320242694,0.271897328840035,-0.195390168419369
RP4-737A23.2,-0.344350385648236,-0.271885266415196,-0.195368165608758
TTC39B,-0.344307926524005,-0.271859518417897,-0.195357045288119
RP11-492I2.1,-0.344307550037768,-0.271844670775492,-0.19534873195623
AC006026.9,-0.344306861809352,-0.271843384139811,-0.195342061760121
MIR320E,-0.34430596785629,-0.271842900474165,-0.195327878162386
RNU6-706P,-0.344262203108463,-0.27183621648404,0.195327716860142
CTD-2311B13.1,-0.344237335403222,0.2717993490987,0.195327202966118
RP13-539F13.3,-0.344236314946415,-0.271782965932601,-0.195322398768295
CTD-2201E18.3,-0.344229698784886,-0.271748380755504,-0.195319626890097
AC104777.2,-0.34420522855987,0.271743783388352,-0.195311080813192
RP11-579O24.1,0.344178052025551,0.271734777688841,-0.195299927830089
RNU4-34P,-0.344144290478509,-0.271734544154999,-0.19529813319406
RP11-274H2.2,-0.344143718899211,0.271661658664784,-0.195264470259623
CTB-50L17.14,-0.344127225307068,-0.271627227140568,-0.195259215143044
MSRB1P1,-0.344086148495822,-0.27162385172164,0.195256542070523
OR8G1,-0.344063679981708,-0.271609214983094,0.195256187212083
AC084149.1,-0.344054201923817,-0.271602768805024,-0.195244035737824
AC005488.11,-0.344036255316893,-0.271596468517945,0.195238151723255
HSPA8P14,-0.344011435652508,-0.271566689669471,-0.195207380160518
RNU6-264P,-0.343947108660234,0.271518939499113,-0.195204812904851
CPD,0.343932085793472,0.271483338237291,0.19520300362741
CHRM4,-0.343923516731329,-0.271463737741097,-0.195188229744189
OR51S1,-0.343889250042602,-0.271447120981273,-0.195185204571833
FGL2,-0.343867971630855,-0.271436843106246,0.195184168486764
ZNF575,-0.343843567907654,-0.271407796311527,-0.195182705751824
AC140481.9,0.343837042877086,-0.271384158948277,-0.19515591358986
AC083855.5,-0.343825655699355,0.271375252645655,0.195146811471352
PWRN4,-0.34382336921109,-0.27136967585966,0.195129195577449
RP11-96G10.1,0.343822910600455,-0.271361639812787,-0.195116310689593
KIF2B,0.343803750459463,-0.271343914807367,-0.195101923952731
AC010095.5,-0.34380004778792,-0.271294465850206,-0.195080085626947
OR8G2P,-0.343794221131855,-0.271288273343661,-0.195072357860343
HPDL,0.343789255959657,-0.271283319553855,-0.195045429000164
RP11-550A5.2,-0.343759526616696,-0.271282457073856,-0.19503755688747
CCDC170,-0.343752945193326,0.271248246355328,0.195021854289123
AC012613.2,-0.343714434917911,-0.2712472571863,-0.195012926726706
RP11-57B24.1,-0.343713763117004,0.271225304154648,-0.195005962024632
AQP2,0.343692564522442,-0.27118137009066,-0.194996628991434
NANOG,-0.343687020661976,-0.271172788519166,-0.194992274134751
RP11-638F5.1,-0.343686589378033,-0.271156126229874,-0.194961567906417
PCDHB7,0.343686408260187,0.271134452680481,-0.194961063747728
AC020900.1,-0.343685126472341,-0.271130551334272,-0.194960611186227
WDR65,0.343655439042675,-0.271128693897574,-0.194959413176451
HTR2C,-0.343604007034038,-0.27111239489872,-0.194907895488907
MTFR1L,-0.343590589441805,-0.271099541130178,-0.194896630587508
ABCD3,-0.343556589048569,-0.271093110182685,-0.194896593650682
RP11-206L10.8,-0.343488764996123,-0.271092741031513,0.194880154967482
SUMO2P2,-0.343474411041216,0.271084252190621,-0.194863139100508
CTD-2542C24.9,-0.343468493326897,-0.271082539075366,-0.194863039362241
ITFG1,0.343460370855363,-0.271059035061032,-0.194852497264015
KLHL22-IT1,-0.343459712506343,-0.271053381709507,-0.194845933183022
HMGCL,-0.343456116558885,0.271029384125744,-0.194837718541116
RP11-470M17.2,-0.343445620554347,-0.271024726511773,-0.194835485575393
RPL23AP60,0.343440411493077,-0.271021562879249,0.194834609846343
AC008753.4,-0.343436573041249,0.271007840804323,0.194826621715711
AC006372.1,-0.343436099532396,0.270986090480607,-0.194825443757521
TRAV1-2,0.343434506721156,-0.270984357558055,-0.194796800193065
RN7SKP59,0.343405956344974,-0.270961336621866,-0.194789370030573
RP11-553P9.2,-0.343396472907253,-0.270953516502503,-0.194764567492539
RNU6-354P,-0.343394085406393,-0.270892382878547,-0.19476194858104
KRT127P,-0.343389873830353,-0.270826933551627,-0.194739527497127
RNA5SP372,-0.343378371128565,0.270821633435254,-0.194715668886927
MEIOB,-0.343374050756167,-0.270773741718801,-0.194714760215228
RNA5SP324,-0.343364356557515,0.270765009202648,-0.194712261576995
RP11-52L5.6,-0.343342297124805,-0.270761099673486,-0.194706822440702
RN7SL856P,-0.343325598237931,-0.270722195400203,-0.194701809307142
RP11-715G18.3,-0.343315040543944,-0.270702400691475,-0.194695775169473
RP11-96D1.6,-0.343307380544528,0.270682381912697,0.194686563605622
RNU6-682P,-0.343297531678138,-0.270670218807853,0.19467922922047
RP11-744O11.2,-0.343263097742569,-0.270664048304656,0.194677937222342
GAPDHP53,-0.343230029505927,-0.270644710638903,-0.194664238177372
AC026202.5,-0.343221896410622,-0.270626177431127,0.194663793824465
DMC1,-0.343218748756956,-0.270624483063454,0.194632143088978
RP11-483F11.7,-0.34318896841598,0.270622310606256,0.194631852653475
AC007362.3,-0.343188171966604,-0.270614393345056,-0.194624221718317
GOLGA8G,-0.343165764596477,-0.270610626168043,-0.19461734187494
RP1-290I10.5,-0.343131969418467,-0.270587375288459,0.194609260090908
CRIP1P3,-0.343126830976727,-0.27057147570671,0.19460718506516
OR5AK3P,-0.343121641845104,0.270567570662164,0.194601617896027
RP5-1028K7.2,0.343118507947014,-0.270563467232731,-0.194600460163343
RP3-402G11.26,-0.343118178882015,0.270554525903912,0.19458705817539
HERC2P8,-0.343110133779516,-0.270547673380287,-0.194577338382211
RN7SL391P,-0.343105482538063,-0.270547501966176,0.194572680988417
OR6M1,-0.343101088671442,0.270544621562735,-0.194568194715997
IGKV2D-36,-0.343092728759878,-0.270544162903983,0.194560641970031
RP4-773N10.4,-0.34301088948477,0.270495925292238,-0.19455725550865
RP11-646J21.4,-0.342998199733939,-0.270480033412613,0.194546952763187
OR6C7P,-0.342997904361737,-0.270479406694964,-0.194545092066855
RN7SKP11,-0.342995679463822,-0.270473574869607,-0.194544059560721
RP11-273G15.2,-0.342969757321835,-0.270449393138026,-0.194543353098394
CTD-2175A23.1,0.342922842810361,-0.270437127054311,-0.194540090089818
RP11-408H1.3,-0.342915274698691,-0.270430700502945,-0.19452216558344
HNRNPA1P63,0.342912142016314,0.270430568611437,-0.194515683629947
NOS2P3,-0.34291149391397,-0.270395391930913,-0.194506351127268
MIR518A2,-0.342863603126919,-0.270371415340255,-0.194492531628104
RNU7-105P,0.342849837262016,-0.270370683403181,-0.194488627038567
RP4-715N11.2,-0.342818281369501,-0.270354352329159,-0.194477651074326
RP11-463J10.4,-0.342796836652498,0.270346386924147,-0.19447744093566
RP11-707M1.7,-0.342795507902869,-0.270317050885544,-0.194461152111533
RP11-301M17.1,0.342734552777679,-0.270288742647717,-0.194457304010844
RP11-339A11.2,-0.342714300908731,-0.270288366051265,-0.194454887340752
RER1,0.342710522155666,-0.270264772690177,0.194452555756005
MEG3,0.342703668219186,-0.27025427410042,-0.19445203948764
INSL6,-0.34270035842484,-0.270250330079748,-0.19444512851342
C10orf62,-0.342697485385205,0.270229898205806,-0.194399299192625
GRPEL2-AS1,-0.342687403893757,-0.270227909088256,-0.194398928443322
RP11-126K1.6,0.342686735929796,0.270196339566938,-0.194397056938097
WNT10B,-0.3426624025569,0.270185525104467,-0.194385273935787
RP11-93H12.3,-0.342658376967162,-0.270182951172623,-0.194383515408691
RP11-394D2.1,0.342633511601312,-0.270168106188145,-0.194381490280955
EEF1B2P5,-0.342616187611966,0.270138440411284,0.194381474766827
CTD-2019O4.1,-0.342544552786042,-0.270100455324698,-0.1943782481196
RP11-456O19.5,-0.342540908081279,-0.270056404233567,-0.194376874857776
VRK1,-0.342522192757969,0.270033885366097,-0.194370353466915
RNU6-203P,-0.342473280957034,-0.270000931293619,-0.19436415295932
ZNF395,0.342446405040729,0.270000906569858,0.194325907196995
TMPRSS11B,-0.342435178428991,-0.269975873121768,-0.194306549483647
RN7SL679P,0.342429132816644,-0.269973597283319,-0.19428242469646
RN7SL838P,-0.342421782082819,0.269965334781961,0.194276809515745
OTOP3,-0.342405077764834,-0.269958211948673,0.194275679043575
RBMY2JP,0.342395366670274,-0.269925049495692,-0.194269665035719
AC007682.1,-0.342384664544786,-0.269908931932303,-0.194239952797856
C12orf23,0.342379368030891,-0.269907018594588,-0.194235622731912
CTD-3148I10.13,-0.342357531746963,-0.26988196798442,0.194233292084668
NAT9,-0.342311567397223,-0.26986696183502,-0.194222598821586
RP11-839D17.3,-0.34230775126352,-0.269853484513651,-0.194212313518881
RP1-223H12.5,0.34229294873497,-0.269826314905867,-0.194202351876788
RP11-115C21.2,0.342289598552706,0.269804030940667,-0.194194817973751
DPP4,0.342266695828577,0.269777372007394,-0.19419181602315
RPS27P23,-0.34225590073014,-0.269762165129861,0.194188163704034
RNU6-380P,-0.342253622283073,0.269740448650075,-0.194187673178798
RP11-456A14.1,-0.342236716022219,-0.269733932242843,-0.19417485946814
OFD1P17,-0.342222675498968,0.269732994552791,-0.194166874266197
RP4-631H13.5,-0.342218350885547,0.269717404857375,-0.194162762038524
RPSAP55,-0.342192765553604,-0.269712712635665,0.194136485034826
MTCO2P1,-0.342173239625347,-0.26970668956559,0.194114584190083
MIR3622A,-0.342155069483561,0.269692836995928,0.194088200803983
RP11-6O2.4,-0.342151463683661,0.26969277452957,-0.194078483256722
GPR22,-0.342126634627465,0.269691745584675,-0.19406550937881
RP5-1101C3.1,-0.342109654547447,-0.269679733747561,-0.194062249575308
APOBEC3D,-0.342103531304656,-0.2696756138722,-0.194046021416416
AL390036.1,-0.342102212979698,-0.269673969257859,-0.194028514649732
PAIP1P1,-0.342098720932775,0.269661163035081,0.194016758945956
AC068490.2,-0.342083174686662,0.269613112554331,-0.194015723837311
C1S,-0.342070271345219,0.269600958833033,0.194003995309374
ZBTB20-AS2,-0.342067346773806,0.269595848458711,-0.193993735084351
RPS7P9,-0.342042813358266,0.269589808600719,-0.193992954691588
RP11-233E12.1,-0.342025968453605,0.269581591876923,0.193986763988347
RP1-317E23.6,0.342012372413982,0.26952392894934,0.193981931762068
GCSAML-AS1,-0.34199510322508,-0.269493857153105,-0.193979392445294
ATP6V1E2,-0.341990227973719,-0.26948018476199,0.193955788656832
CDKL1,-0.341970775751424,-0.269451653118754,-0.193940445904688
RP11-270M14.1,-0.341957093135335,-0.269432995741314,-0.193928714430179
TCP10L2,-0.341877848961847,0.269415885889812,-0.193924667503344
KIF6,-0.341871030556458,-0.26939717117666,-0.193916550717566
KIF23,-0.34186700723309,0.269393124622208,0.193914488495191
RP11-119K6.6,-0.341857224511595,-0.269387711018749,0.193907363328125
RNU6-78P,-0.341854435992492,-0.2693330332842,-0.193902883266863
AC021078.1,-0.341851953378352,0.269330847964661,0.19389996442753
SDAD1P1,-0.341835443252322,-0.26932804515292,-0.193898154589157
PHLDB3,-0.341830941425786,-0.269308107206062,-0.193880984064767
HSPA12B,0.341822349661858,-0.269304145139846,-0.193879407487216
DNAJB1P1,-0.341817672874613,0.269296819410712,-0.193874166897994
CTD-2313N18.7,-0.341813054188111,0.26929631598595,-0.193870488766233
EIF2S2P2,-0.341798700107063,-0.26929331049581,-0.193822557714226
ACADVL,0.341791637368956,-0.269277930889229,-0.193819922659547
RP11-214K3.18,-0.341787042216134,-0.269239223055652,-0.193817398547899
RPL24P2,-0.341784710382241,-0.269182633082558,0.193816503188783
RP11-44N12.5,-0.341760236254836,0.269174221697689,-0.193809261976384
AC104687.1,0.34172988611877,-0.269171548632685,-0.193786444719685
RPS2P2,0.341711193036438,0.269151824124369,-0.193782569331743
RNA5SP366,-0.341683558971503,0.269150705603484,0.193778676771919
CNOT2,0.341651963833938,0.269115264649117,0.193777690098383
SDPR,-0.341650534182741,-0.26910727779141,-0.193774559123309
KRT8P18,0.341646055723894,0.269097517498959,-0.193768807134027
HOXD4,0.341593843150536,0.269088203988883,0.193768286545142
AC003045.1,0.341592061147115,-0.269085962794869,0.193749376161845
MATN4,-0.341573716770155,-0.269077344428531,-0.193744672714345
REG1P,0.341547414729002,0.26907663123513,-0.193718768303457
RMND1,-0.341541283021409,-0.269068334329024,0.1937094671342
PNPLA6,0.341537744861862,0.269061194227021,-0.193703921518792
NUDCD2,-0.3415286181364,0.269058107047164,-0.193701344629007
COMTD1,0.341527566726227,0.26904772742362,-0.193692869809923
GNAT2,-0.341511414269333,-0.269041736640776,-0.193669566058055
B3GAT2,-0.341493254609259,-0.269023897862134,-0.193655163640389
RP11-889D3.2,0.341469266057935,0.268988983104548,-0.19365424624467
XXyac-YM21GA2.3,-0.341456298661378,-0.268980304228059,-0.193638150098375
YBX1P8,-0.341355194454436,-0.26897804366719,-0.193631271518684
RP11-392M9.2,-0.341340998085392,-0.26895311619691,-0.193617882135162
SPATA2L,0.341306925994702,0.268923875576083,-0.193611050816372
RPS10P2,-0.34129211732821,0.268900625536758,-0.193610697574408
TJAP1,-0.341258456408471,-0.268891949850526,0.193598840314806
TUBB2A,-0.341249133917839,-0.268871883800895,-0.193598438080035
MIR3911,0.341202854802707,-0.268861426890446,0.193596685953089
RP11-390P2.4,-0.341170931055423,0.268831488505313,0.193564065320609
RP11-218I7.2,-0.341159980124222,-0.268831377371245,0.193540088565978
PRKCA,0.341151869996162,-0.268828747335789,-0.193538713596458
ST8SIA5,-0.34114918438196,-0.268808081737455,0.193537620984405
RN7SL67P,-0.341109857168557,0.268780428780304,-0.193534305992076
KLHL17,0.341102762916712,0.268763176095021,-0.193527547071226
RP11-452J21.2,-0.341098903354661,-0.268754404729105,-0.193525790443974
RP11-328M4.2,-0.341076256098841,0.268731726371753,0.193489895051209
OR8F1P,-0.341023900410916,0.268716391899303,-0.19348816633634
RP11-706O15.7,0.341020584004091,-0.268709401492115,0.193486433203417
PLCD4,-0.34099715704295,-0.26870924372473,-0.193485652756367
CPEB1,-0.340991585624955,-0.268694295705851,-0.193480917450982
SDAD1,-0.340982286986932,0.268659922625568,-0.193470769019233
RP11-159F24.2,-0.340927278231969,0.268659566571982,-0.193468044386942
RP11-158D1.1,-0.340898826931919,-0.268651749219486,-0.19346368786747
TIMM9,-0.340889970097346,0.268638283131778,-0.193454813230721
RP11-123C21.1,-0.340860476966566,0.268637529636302,0.193449921614447
LINC00505,-0.340846972907693,-0.268635750386932,-0.193440611549226
MIR519D,0.340844921890206,-0.268616048913172,0.193432343110909
RP11-817J15.3,-0.340835158258824,0.268590774860887,-0.1934168055614
AUH,-0.3408167329383,-0.268588331584959,-0.19339902596319
DPRXP6,-0.340813500399526,-0.268584742383671,0.193389599908578
ASMTL-AS1,-0.340809901669783,-0.268574059682289,-0.193385495563938
OR4U1P,-0.340788559031362,0.268529359262967,-0.19336955437202
CREB3L2,0.340787796346528,-0.26846342257354,-0.193362547732276
MIR4270,-0.34077691955109,-0.268448552836762,-0.193352827880626
RP1-154J13.3,-0.340757642039044,0.268444578840482,-0.193341610172597
SNORD81.1,-0.340755926347669,0.268395113798976,-0.193329006918778
RN7SKP37,-0.340750243672091,-0.268383461640096,-0.193316405064947
RP11-834C11.6,-0.340731831227737,-0.268380225474799,-0.19331286636024
RNA5SP297,-0.340726039778277,-0.268375707384522,-0.193301537505616
RPSAP1,-0.340694823315663,-0.268374349671775,-0.193298081046485
RASSF5,0.340679175703117,0.268347277819274,0.193288390767285
RP11-838N2.3,-0.34067671417866,-0.268305019582027,-0.19325952452502
NAIP,-0.340660952351494,0.268294689830164,-0.193237941617588
RP11-259F16.3,-0.340642166140318,-0.26827335640896,0.19315066512436
RP11-666O2.1,-0.340634109068766,0.268243021350122,0.193123150980584
RP11-44N21.4,-0.34062619557365,0.268236362170756,-0.193122558017682
AC005702.1,0.340616473446791,-0.268176828659498,-0.193119688568159
RP11-18D7.2,-0.34061515214632,-0.268169039178501,-0.19311524168419
RP3-378P9.2,-0.340613576030085,-0.26815441451222,0.193095834592654
LGMNP1,0.340588226694785,-0.268144523209607,-0.193091209825262
RP11-428C19.5,0.340584828033371,0.268137603879945,-0.193068163585192
AC008073.7,-0.340575747056042,0.268134264136427,-0.193066810076614
ZRANB1,-0.340516480619645,-0.268133404871736,-0.193066039247681
SERPINF1,-0.340494104906215,-0.268100049657156,-0.193055534278626
IL17B,-0.340488310005394,0.26809603456721,0.193040652042433
SYNM,-0.340483796710357,-0.26809490658653,-0.193025402285481
AMY2B,0.340479214963017,-0.26808946117263,-0.193021549517167
SUMO2P3,0.340473427584385,-0.268049904005972,-0.193012112585158
NGRN,0.340462359446231,-0.268046401514939,0.193003137694805
MIR3978,0.340420370446649,0.268034334934306,-0.192970554399099
CTD-2008L17.1,-0.340382051168824,0.268026613344343,-0.192970133113514
CTD-2410N18.1,0.340370951372745,0.268021230205634,0.192963451053316
PTPLAD2,0.340360360100874,-0.268006983358214,-0.19294137002329
RP1-159A19.3,-0.340359937328608,-0.268006267380566,-0.192932186588655
DAZAP1,0.340353138765891,-0.268003665046053,-0.192930011239098
LONRF1,-0.340343969739632,-0.268000093245504,0.192918060729343
OFD1P7Y,-0.34034302303911,0.26798968802673,0.192916124231969
OR52E6,-0.340324926809698,-0.267969236873345,0.192907498392741
KLLN,-0.340316599849183,-0.267950581538039,-0.192897926740638
RNU6-313P,-0.340310852417362,0.267946616458321,-0.192878145580155
RN7SL868P,-0.340290764204317,0.267945722538962,0.19287707427605
RP11-718O11.1,-0.34026049519658,-0.267945140811011,-0.192871524656951
NHP2,0.340214694935777,-0.267943351244101,-0.192864205504838
PRSS58,0.340168639278027,0.267943185276411,-0.192853272633534
AC083875.2,-0.340162242875651,-0.267941465196228,0.192851535055655
RP11-312J18.6,-0.340149549530741,-0.26792760392049,-0.192831993639003
AC002386.1,-0.340136631136955,0.267917260759734,0.192829716003123
AC004673.1,0.340134881058207,0.26791713724525,-0.192823483826908
ANXA2R,-0.34009605073685,0.267915775485279,-0.192810667829644
RP11-551L14.7,-0.3400285605449,-0.267910825828039,0.192808316130706
MIR892B,0.339993369148604,-0.267896630892497,-0.192787807466311
RN7SL341P,0.339957183025083,-0.267875024345642,-0.192787140838172
MINOS1P2,0.339927569217021,-0.267860978951264,0.192782247714751
RMND5B,-0.339910809139052,0.267835330931299,-0.19277696107772
RP4-769N13.6,-0.339907440392127,0.267825969047999,-0.192776821551325
SH3GL2,-0.339883590188512,-0.267817002324044,-0.192748161365811
RP11-548K12.4,-0.339872624090949,0.267804967809308,-0.192747866167103
RP11-384C21.9,-0.339859007042293,-0.267771923462655,-0.192735019740666
CCL1,-0.33985825702632,-0.267764679200085,-0.192734603416644
CTD-3118D11.3,0.339848998684578,-0.267762948635066,0.192717855198155
KRTAP23-1,-0.339805510252499,0.267758474631665,-0.192712914933828
RSF1-IT2,-0.339792487666609,-0.267757948090952,-0.19270798748798
AC092155.1,-0.339767950022359,-0.267732177587774,-0.192694387472696
RP4-753D10.3,0.339756415725658,-0.267694131449982,-0.192678746764316
RP11-168O22.1,-0.339725858589995,-0.267693009748637,-0.192666023857592
RP11-481J2.1,-0.33972018608063,-0.267688711108323,0.192646624063731
SNHG14,-0.339708182731824,-0.267672900104059,-0.192638378555924
ATP5G1P1,-0.339687239476812,-0.267647663129627,-0.19262976541133
RN7SL636P,0.339680575219257,-0.267640737312437,-0.192613047103054
CTD-3037G24.3,-0.339674442449505,-0.267635577514869,-0.192612484298326
AKAP13,0.339674214834517,0.267635166140807,-0.192586311182095
RP11-434D2.11,-0.339655394448824,-0.267625543671836,-0.192552558858915
RP11-12A20.8,0.339624534627214,-0.267611112100685,-0.192552050782832
AC090955.5,-0.33960410213641,-0.267592122562793,-0.192539359154191
RP11-831F12.3,-0.339600497744357,-0.267568354695358,-0.192521036621292
DEDD,0.339592657002985,0.267557277931611,-0.192510411245337
FBP2,-0.339590968137832,-0.267556190268185,-0.192509504250358
RP11-12A20.2,-0.339587867144213,-0.267536623249309,-0.192504792361382
RPS12,0.339586403086723,0.267522472624737,-0.192480752644539
