Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-8852135,"Protein ubiquitination",1,79,0.006522995623813062,0.1453512557999488,0.1453512557999488,2,32,0.002067049932174924,9606,Homo sapiens,"P78527","P78527","R-HSA-8938770;R-HSA-8938773"
R-HSA-5693607,"Processing of DNA double-strand break ends",1,80,0.006605565188671456,0.14705437890186657,0.14705437890186657,5,17,0.0010981202764679284,9606,Homo sapiens,"P11532","Q13535","R-HSA-5684887;R-HSA-5685156;R-HSA-5684882;R-HSA-5685011;R-HSA-5684875"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",1,80,0.006605565188671456,0.14705437890186657,0.14705437890186657,5,33,0.0021316452425553904,9606,Homo sapiens,"P11532","P11532","R-HSA-9913335;R-HSA-9913333;R-HSA-2328129;R-HSA-9913339;R-HSA-9914537"
R-HSA-6806834,"Signaling by MET",1,80,0.006605565188671456,0.14705437890186657,0.14705437890186657,3,51,0.0032943608294037853,9606,Homo sapiens,"P12931","P12931","R-HSA-8874083;R-HSA-8874082;R-HSA-8874080"
R-HSA-9918487,"Dengue Virus Genome Translation and Replication",1,83,0.0068532738832466356,0.1521442551813662,0.1521442551813662,1,63,0.0040695045539693815,9606,Homo sapiens,"O14980","O14980","R-HSA-9920046"
R-HSA-6802957,"Oncogenic MAPK signaling",1,84,0.0069358434481050285,0.1538344027076115,0.1538344027076115,29,46,0.0029713842775014533,9606,Homo sapiens,"P12931","P12931","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9656209;R-HSA-6802916;R-HSA-9656215;R-HSA-6802914;R-HSA-6803234;R-HSA-9656214;R-HSA-6803233;R-HSA-9656212;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227"
R-HSA-9820448,"Developmental Cell Lineages of the Exocrine Pancreas",1,84,0.0069358434481050285,0.1538344027076115,0.1538344027076115,1,10,6.459531038046638E-4,9606,Homo sapiens,"Q04695","Q04695","R-HSA-9853402"
R-HSA-438064,"Post NMDA receptor activation events",1,84,0.0069358434481050285,0.1538344027076115,0.1538344027076115,1,39,0.0025192171048381887,9606,Homo sapiens,"P12931","P12931","R-HSA-9612085"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",1,85,0.007018413012963421,0.15552132114544903,0.15552132114544903,1,45,0.002906788967120987,9606,Homo sapiens,"P12931","P12931-1","R-HSA-5607750"
R-HSA-9909615,"Regulation of PD-L1(CD274) Post-translational modification",1,86,0.007100982577821815,0.1572050163964276,0.1572050163964276,3,25,0.0016148827595116595,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-9931298;R-HSA-9931313;R-HSA-9931264"
R-HSA-8878159,"Transcriptional regulation by RUNX3",1,86,0.007100982577821815,0.1572050163964276,0.1572050163964276,3,47,0.0030359795878819196,9606,Homo sapiens,"P12931","P12931","R-HSA-8937807;R-HSA-8937792;R-HSA-8937814"
R-HSA-9013404,"RAC2 GTPase cycle",1,88,0.007266121707538601,0.16056276089255994,0.16056276089255994,1,10,6.459531038046638E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9014294"
R-HSA-418346,"Platelet homeostasis",1,88,0.007266121707538601,0.16056276089255994,0.16056276089255994,2,31,0.002002454621794458,9606,Homo sapiens,"Q13586","Q13586","R-HSA-434798;R-HSA-434700"
R-HSA-1500620,"Meiosis",1,89,0.007348691272396995,0.16223682188940036,0.16223682188940036,2,16,0.001033524966087462,9606,Homo sapiens,"P11532","Q13535","R-HSA-912470;R-HSA-912450"
R-HSA-382556,"ABC-family proteins mediated transport",1,90,0.007431260837255388,0.16390768320279636,0.16390768320279636,3,27,0.0017440733802725921,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-8866551;R-HSA-8866546;R-HSA-8866542"
R-HSA-9663891,"Selective autophagy",1,90,0.007431260837255388,0.16390768320279636,0.16390768320279636,1,56,0.0036173373813061173,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8948143"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",1,93,0.007678969531830567,0.16890112749367814,0.16890112749367814,1,26,0.0016794780698921258,9606,Homo sapiens,"P11532","Q13535","R-HSA-6799332"
R-HSA-382551,"Transport of small molecules",3,723,0.05969779539261828,0.17002515745680935,0.17002515745680935,6,461,0.029778438085395,9606,Homo sapiens,"Q96GF1;P55011;P05023","Q96GF1;P55011;P05023","R-HSA-426086;R-HSA-8866551;R-HSA-8866546;R-HSA-9684068;R-HSA-8866542;R-HSA-936897"
R-HSA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1,94,0.00776153909668896,0.17055924847367143,0.17055924847367143,4,4,2.583812415218655E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-141424,"Amplification of signal from the kinetochores",1,94,0.00776153909668896,0.17055924847367143,0.17055924847367143,4,4,2.583812415218655E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-9013423,"RAC3 GTPase cycle",1,94,0.00776153909668896,0.17055924847367143,0.17055924847367143,1,6,3.8757186228279824E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9018808"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",1,94,0.00776153909668896,0.17055924847367143,0.17055924847367143,2,100,0.006459531038046638,9606,Homo sapiens,"O14980","O14980","R-HSA-2167924;R-HSA-178215"
R-HSA-109582,"Hemostasis",3,727,0.06002807365205185,0.17199096741468534,0.17199096741468534,30,342,0.0220915961501195,9606,Homo sapiens,"Q13586;P12931","Q13586;P12931-1;P12931","R-HSA-443910;R-HSA-418176;R-HSA-429441;R-HSA-443905;R-HSA-354124;R-HSA-434700;R-HSA-372693;R-HSA-354066;R-HSA-354077;R-HSA-354073;R-HSA-372697;R-HSA-443418;R-HSA-418200;R-HSA-354149;R-HSA-418662;R-HSA-429415;R-HSA-354087;R-HSA-372705;R-HSA-432096;R-HSA-434798;R-HSA-418158;R-HSA-377644;R-HSA-443439;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-354165;R-HSA-210291;R-HSA-418163;R-HSA-418170"
R-HSA-983695,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,95,0.007844108661547354,0.17221419891947953,0.17221419891947953,5,26,0.0016794780698921258,9606,Homo sapiens,"Q13586","Q13586","R-HSA-2089943;R-HSA-2089927;R-HSA-434798;R-HSA-1168376;R-HSA-434700"
R-HSA-3371556,"Cellular response to heat stress",1,95,0.007844108661547354,0.17221419891947953,0.17221419891947953,1,29,0.001873264001033525,9606,Homo sapiens,"P11532","Q13535","R-HSA-3371567"
R-HSA-68886,"M Phase",2,380,0.031376434646189416,0.17298651830786238,0.17298651830786238,11,96,0.006201149796524772,9606,Homo sapiens,"O14980;O75531","O14980;O75531","R-HSA-9648114;R-HSA-2995388;R-HSA-2484822;R-HSA-375302;R-HSA-2467809;R-HSA-2467811;R-HSA-2993898;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821;R-HSA-2995376"
R-HSA-2219530,"Constitutive Signaling by Aberrant PI3K in Cancer",1,97,0.00800924779126414,0.17551461139582747,0.17551461139582747,1,2,1.2919062076093276E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-2400009"
R-HSA-442755,"Activation of NMDA receptors and postsynaptic events",1,97,0.00800924779126414,0.17551461139582747,0.17551461139582747,1,71,0.004586267037013113,9606,Homo sapiens,"P12931","P12931","R-HSA-9612085"
R-HSA-190236,"Signaling by FGFR",1,97,0.00800924779126414,0.17551461139582747,0.17551461139582747,1,142,0.009172534074026226,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-4420097,"VEGFA-VEGFR2 Pathway",1,100,0.00825695648583932,0.18044159575905683,0.18044159575905683,23,79,0.005103029520056844,9606,Homo sapiens,"P12931","P12931-1","R-HSA-5218830;R-HSA-5218828;R-HSA-4420128;R-HSA-5357429;R-HSA-5218826;R-HSA-5218855;R-HSA-5218822;R-HSA-5357432;R-HSA-5218820;R-HSA-5218851;R-HSA-5218819;R-HSA-4420206;R-HSA-4420140;R-HSA-5218811;R-HSA-5218809;R-HSA-5357479;R-HSA-5218839;R-HSA-5218838;R-HSA-5218645;R-HSA-4420121;R-HSA-3928647;R-HSA-5218643;R-HSA-5218640"
R-HSA-2029481,"FCGR activation",1,101,0.008339526050697713,0.18207764443234997,0.18207764443234997,1,6,3.8757186228279824E-4,9606,Homo sapiens,"P12931","P12931-1","R-HSA-2029459"
R-HSA-6807878,"COPI-mediated anterograde transport",1,102,0.008422095615556105,0.18371056295486599,0.18371056295486599,4,12,7.751437245655965E-4,9606,Homo sapiens,"O95249","O95249","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010"
R-HSA-6811434,"COPI-dependent Golgi-to-ER retrograde traffic",1,103,0.008504665180414499,0.1853403570554305,0.1853403570554305,4,11,7.105484141851302E-4,9606,Homo sapiens,"Q9P2W9","Q9P2W9","R-HSA-6811427;R-HSA-6811425;R-HSA-6811423;R-HSA-6811422"
R-HSA-8878166,"Transcriptional regulation by RUNX2",1,107,0.008834943439848073,0.19182840346460495,0.19182840346460495,2,81,0.005232220140817777,9606,Homo sapiens,"P12931","P12931","R-HSA-8937820;R-HSA-8937844"
R-HSA-5653656,"Vesicle-mediated transport",3,767,0.06333085624638758,0.19202553741054507,0.19202553741054507,16,254,0.01640720883663846,9606,Homo sapiens,"O95249;P12931;Q9P2W9","O95249;P12931-2;Q9P2W9","R-HSA-6811427;R-HSA-191654;R-HSA-6811425;R-HSA-191656;R-HSA-6811433;R-HSA-6809015;R-HSA-6809014;R-HSA-8847638;R-HSA-8847637;R-HSA-6809011;R-HSA-8847635;R-HSA-6809010;R-HSA-191636;R-HSA-6811423;R-HSA-6811422;R-HSA-8847544"
R-HSA-194138,"Signaling by VEGF",1,110,0.009082652134423252,0.1966619110679333,0.1966619110679333,23,86,0.005555196692720109,9606,Homo sapiens,"P12931","P12931-1","R-HSA-5218830;R-HSA-5218828;R-HSA-4420128;R-HSA-5357429;R-HSA-5218826;R-HSA-5218855;R-HSA-5218822;R-HSA-5357432;R-HSA-5218820;R-HSA-5218851;R-HSA-5218819;R-HSA-4420206;R-HSA-4420140;R-HSA-5218811;R-HSA-5218809;R-HSA-5357479;R-HSA-5218839;R-HSA-5218838;R-HSA-5218645;R-HSA-4420121;R-HSA-3928647;R-HSA-5218643;R-HSA-5218640"
R-HSA-69618,"Mitotic Spindle Checkpoint",1,111,0.009165221699281644,0.198266914832826,0.198266914832826,4,7,4.5216717266326466E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-5693567,"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",1,116,0.009578069523573611,0.20624594643452543,0.20624594643452543,10,47,0.0030359795878819196,9606,Homo sapiens,"P11532","Q13535","R-HSA-5684887;R-HSA-5685156;R-HSA-5684882;R-HSA-5686642;R-HSA-5685011;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580;R-HSA-5684875;R-HSA-5693561"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",1,117,0.009660639088432003,0.20783259457903647,0.20783259457903647,1,5,3.229765519023319E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-9648114"
R-HSA-187037,"Signaling by NTRK1 (TRKA)",1,117,0.009660639088432003,0.20783259457903647,0.20783259457903647,2,102,0.006588721658807571,9606,Homo sapiens,"P12931","P12931-1","R-HSA-171011;R-HSA-170991"
R-HSA-68875,"Mitotic Prophase",1,118,0.009743208653290397,0.20941620304209463,0.20941620304209463,1,34,0.0021962405529358567,9606,Homo sapiens,"O75531","O75531","R-HSA-2993898"
R-HSA-373760,"L1CAM interactions",1,121,0.009990917347865577,0.21414884600041273,0.21414884600041273,1,54,0.0034881467605451843,9606,Homo sapiens,"P12931","P12931-1","R-HSA-445084"
R-HSA-5693538,"Homology Directed Repair",1,122,0.01007348691272397,0.2157203513468583,0.2157203513468583,10,55,0.003552742070925651,9606,Homo sapiens,"P11532","Q13535","R-HSA-5684887;R-HSA-5685156;R-HSA-5684882;R-HSA-5686642;R-HSA-5685011;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580;R-HSA-5684875;R-HSA-5693561"
R-HSA-2219528,"PI3K/AKT Signaling in Cancer",1,124,0.010238626042440756,0.21885433178547264,0.21885433178547264,1,21,0.001356501517989794,9606,Homo sapiens,"P12931","P12931","R-HSA-2400009"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",1,127,0.010486334737015936,0.2235328094941913,0.2235328094941913,4,13,8.397390349460629E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-1474165,"Reproduction",1,127,0.010486334737015936,0.2235328094941913,0.2235328094941913,2,44,0.0028421936567405207,9606,Homo sapiens,"P11532","Q13535","R-HSA-912470;R-HSA-912450"
R-HSA-9664323,"FCGR3A-mediated IL10 synthesis",1,128,0.01056890430187433,0.2250863259262118,0.2250863259262118,2,20,0.0012919062076093275,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-1483206,"Glycerophospholipid biosynthesis",1,129,0.010651473866732722,0.22663686342067602,0.22663686342067602,7,125,0.008074413797558298,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-1482533;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
R-HSA-9820952,"Respiratory Syncytial Virus Infection Pathway",1,133,0.010981752126166295,0.23280933316638974,0.23280933316638974,1,99,0.006394935727666171,9606,Homo sapiens,"O14980","O14980","R-HSA-9831677"
R-HSA-1643685,"Disease",7,2575,0.21261662951036248,0.23528591907837892,0.23528591907837892,70,2137,0.13804017828305665,9606,Homo sapiens,"Q96GF1;O14980;O75531;P11532;P12931;P05023","Q96GF1;P12931-1;O14980;Q13535;O75531;P12931;P05023","R-HSA-6802919;R-HSA-9656211;R-HSA-9664275;R-HSA-180739;R-HSA-6802918;R-HSA-9670418;R-HSA-8951690;R-HSA-9656209;R-HSA-9670417;R-HSA-6802916;R-HSA-9670416;R-HSA-9656215;R-HSA-6802914;R-HSA-9656214;R-HSA-175108;R-HSA-9656212;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-6802924;R-HSA-180622;R-HSA-6802922;R-HSA-6802921;R-HSA-175117;R-HSA-175250;R-HSA-6802935;R-HSA-180627;R-HSA-6802934;R-HSA-6802933;R-HSA-8876948;R-HSA-6802932;R-HSA-180630;R-HSA-9664261;R-HSA-9709571;R-HSA-180885;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-168857;R-HSA-162590;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412;R-HSA-164514;R-HSA-8866854;R-HSA-165028;R-HSA-165034;R-HSA-164522;R-HSA-2400009;R-HSA-8866857;R-HSA-8866856;R-HSA-165043;R-HSA-168880;R-HSA-165047;R-HSA-6802911;R-HSA-9920046;R-HSA-173115;R-HSA-6802910;R-HSA-165055;R-HSA-175174;R-HSA-6803234;R-HSA-6803233;R-HSA-112333;R-HSA-9831677;R-HSA-164845;R-HSA-9684068;R-HSA-6803230;R-HSA-6803227"
R-HSA-8856688,"Golgi-to-ER retrograde transport",1,137,0.011312030385599869,0.23893457534015117,0.23893457534015117,4,18,0.001162715586848395,9606,Homo sapiens,"Q9P2W9","Q9P2W9","R-HSA-6811427;R-HSA-6811425;R-HSA-6811423;R-HSA-6811422"
R-HSA-69481,"G2/M Checkpoints",1,139,0.011477169515316655,0.24197959423139692,0.24197959423139692,4,24,0.001550287449131193,9606,Homo sapiens,"P11532","Q13535","R-HSA-6799332;R-HSA-176116;R-HSA-176298;R-HSA-176250"
R-HSA-453279,"Mitotic G1 phase and G1/S transition",1,139,0.011477169515316655,0.24197959423139692,0.24197959423139692,1,101,0.006524126348427104,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8942607"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",2,479,0.03955082156717034,0.24513545016733573,0.24513545016733573,37,514,0.033201989535559716,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9670418;R-HSA-9656209;R-HSA-9670417;R-HSA-6802916;R-HSA-9670416;R-HSA-9656215;R-HSA-6802914;R-HSA-6803234;R-HSA-9656214;R-HSA-6803233;R-HSA-9656212;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412;R-HSA-2400009;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227"
R-HSA-1632852,"Macroautophagy",1,145,0.011972586904467014,0.2510447575850615,0.2510447575850615,1,96,0.006201149796524772,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8948143"
R-HSA-5663205,"Infectious disease",5,1729,0.14276277764016185,0.25172344468079544,0.25172344468079544,29,1201,0.07757896776694012,9606,Homo sapiens,"O14980;O75531;P12931;P05023","P12931-1;O14980;O75531;P12931;P05023","R-HSA-9664275;R-HSA-180739;R-HSA-8951690;R-HSA-175174;R-HSA-175108;R-HSA-180622;R-HSA-112333;R-HSA-175117;R-HSA-175250;R-HSA-180627;R-HSA-8876948;R-HSA-180630;R-HSA-9664261;R-HSA-180885;R-HSA-168857;R-HSA-162590;R-HSA-164514;R-HSA-165028;R-HSA-165034;R-HSA-164522;R-HSA-9831677;R-HSA-164845;R-HSA-165043;R-HSA-168880;R-HSA-165047;R-HSA-9684068;R-HSA-9920046;R-HSA-173115;R-HSA-165055"
R-HSA-9664417,"Leishmania phagocytosis",1,149,0.012302865163900585,0.2570303819362646,0.2570303819362646,2,27,0.0017440733802725921,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-9664422,"FCGR3A-mediated phagocytosis",1,149,0.012302865163900585,0.2570303819362646,0.2570303819362646,2,27,0.0017440733802725921,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-9664407,"Parasite infection",1,149,0.012302865163900585,0.2570303819362646,0.2570303819362646,2,27,0.0017440733802725921,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-162599,"Late Phase of HIV Life Cycle",1,150,0.01238543472875898,0.25851960938586804,0.25851960938586804,7,77,0.004973838899295911,9606,Homo sapiens,"O14980","O14980","R-HSA-180739;R-HSA-165043;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055"
R-HSA-9734767,"Developmental Cell Lineages",1,153,0.012633143423334159,0.26297014730771295,0.26297014730771295,1,22,0.0014210968283702604,9606,Homo sapiens,"Q04695","Q04695","R-HSA-9853402"
R-HSA-69306,"DNA Replication",1,153,0.012633143423334159,0.26297014730771295,0.26297014730771295,3,73,0.0047154576577740455,9606,Homo sapiens,"O60930","O60930","R-HSA-9913637;R-HSA-9914858;R-HSA-9915449"
R-HSA-9013148,"CDC42 GTPase cycle",1,155,0.012798282553050945,0.2659229380260997,0.2659229380260997,1,6,3.8757186228279824E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9013157"
R-HSA-9730414,"MITF-M-regulated melanocyte development",1,155,0.012798282553050945,0.2659229380260997,0.2659229380260997,2,150,0.009689296557069956,9606,Homo sapiens,"O14980","O14980","R-HSA-9824979;R-HSA-9824986"
R-HSA-199977,"ER to Golgi Anterograde Transport",1,156,0.012880852117909338,0.26739507870603774,0.26739507870603774,4,39,0.0025192171048381887,9606,Homo sapiens,"O95249","O95249","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010"
R-HSA-9006936,"Signaling by TGFB family members",1,158,0.013045991247626124,0.27033087676501855,0.27033087676501855,2,148,0.009560105936309024,9606,Homo sapiens,"O14980","O14980","R-HSA-2167924;R-HSA-178215"
R-HSA-9612973,"Autophagy",1,160,0.013211130377342912,0.27325539839298885,0.27325539839298885,1,117,0.007557651314514567,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8948143"
R-HSA-5621481,"C-type lectin receptors (CLRs)",1,161,0.013293699942201304,0.27471344349998184,0.27471344349998184,1,68,0.0043924811058717135,9606,Homo sapiens,"P12931","P12931-1","R-HSA-5607750"
R-HSA-5633007,"Regulation of TP53 Activity",1,161,0.013293699942201304,0.27471344349998184,0.27471344349998184,1,97,0.006265745106905239,9606,Homo sapiens,"P11532","Q13535","R-HSA-6799332"
R-HSA-418555,"G alpha (s) signalling events",1,162,0.013376269507059698,0.2761686850265953,0.2761686850265953,4,28,0.0018086686906530587,9606,Homo sapiens,"P12931","P12931","R-HSA-8964252;R-HSA-8964287;R-HSA-9624014;R-HSA-8964278"
R-HSA-983705,"Signaling by the B Cell Receptor (BCR)",1,163,0.013458839071918091,0.27762112812969997,0.27762112812969997,5,45,0.002906788967120987,9606,Homo sapiens,"Q13586","Q13586","R-HSA-2089943;R-HSA-2089927;R-HSA-434798;R-HSA-1168376;R-HSA-434700"
R-HSA-9909648,"Regulation of PD-L1(CD274) expression",1,164,0.013541408636776484,0.2790707779571092,0.2790707779571092,3,56,0.0036173373813061173,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-9931298;R-HSA-9931313;R-HSA-9931264"
R-HSA-9679191,"Potential therapeutics for SARS",1,164,0.013541408636776484,0.2790707779571092,0.2790707779571092,1,36,0.00232543117369679,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068"
R-HSA-9664433,"Leishmania parasite growth and survival",1,167,0.013789117331351663,0.2834030191278274,0.2834030191278274,2,40,0.002583812415218655,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-9662851,"Anti-inflammatory response favouring Leishmania parasite infection",1,167,0.013789117331351663,0.2834030191278274,0.2834030191278274,2,40,0.002583812415218655,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-5619115,"Disorders of transmembrane transporters",1,167,0.013789117331351663,0.2834030191278274,0.2834030191278274,3,87,0.005619792003100575,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-8866854;R-HSA-8866857;R-HSA-8866856"
R-HSA-9764274,"Regulation of Expression and Function of Type I Classical Cadherins",1,171,0.014119395590785237,0.2891405455514803,0.2891405455514803,1,92,0.005942768555002907,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-9764265,"Regulation of CDH1 Expression and Function",1,171,0.014119395590785237,0.2891405455514803,0.2891405455514803,1,92,0.005942768555002907,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-168255,"Influenza Infection",1,174,0.014367104285360416,0.2934147721433277,0.2934147721433277,2,60,0.0038757186228279825,9606,Homo sapiens,"O14980","O14980","R-HSA-168880;R-HSA-168857"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",1,175,0.01444967385021881,0.29483403311928524,0.29483403311928524,1,42,0.002713003035979588,9606,Homo sapiens,"P12931","P12931-1","R-HSA-2029459"
R-HSA-2467813,"Separation of Sister Chromatids",1,178,0.01469738254479399,0.29907544294788846,0.29907544294788846,2,8,5.16762483043731E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-2467809;R-HSA-2467811"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",2,554,0.04574353893154983,0.30096917673192425,0.30096917673192425,62,759,0.04902784057877398,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-177923;R-HSA-171011;R-HSA-205319;R-HSA-1433488;R-HSA-1562641;R-HSA-177937;R-HSA-205205;R-HSA-5218645;R-HSA-5218643;R-HSA-5218640;R-HSA-5357429;R-HSA-9612219;R-HSA-5357432;R-HSA-1470012;R-HSA-1470010;R-HSA-4420206;R-HSA-1470009;R-HSA-205234;R-HSA-9700647;R-HSA-5218811;R-HSA-205238;R-HSA-5218809;R-HSA-1433506;R-HSA-9700648;R-HSA-1252013;R-HSA-1433514;R-HSA-205244;R-HSA-1433428;R-HSA-5218830;R-HSA-186819;R-HSA-5218828;R-HSA-5218826;R-HSA-5218822;R-HSA-9603419;R-HSA-5218820;R-HSA-5218819;R-HSA-9603420;R-HSA-1433542;R-HSA-5218839;R-HSA-5218838;R-HSA-4420121;R-HSA-1963586;R-HSA-1433418;R-HSA-4420128;R-HSA-8874083;R-HSA-8874082;R-HSA-1433456;R-HSA-8874080;R-HSA-9603445;R-HSA-5218855;R-HSA-380780;R-HSA-1295609;R-HSA-5218851;R-HSA-170991;R-HSA-1472121;R-HSA-4420140;R-HSA-5357479;R-HSA-9037040;R-HSA-1433454;R-HSA-3928647;R-HSA-1433451;R-HSA-9603437"
R-HSA-983712,"Ion channel transport",1,184,0.015192799933944349,0.3074850347031338,0.3074850347031338,2,51,0.0032943608294037853,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068;R-HSA-936897"
R-HSA-9013149,"RAC1 GTPase cycle",1,185,0.015275369498802741,0.30887719900969324,0.30887719900969324,1,6,3.8757186228279824E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9013145"
R-HSA-168256,"Immune System",6,2330,0.19238708612005614,0.30905423660516784,0.30905423660516784,27,1786,0.11536722433951295,9606,Homo sapiens,"Q8NF37;Q96GF1;Q13586;P12931;P78527","Q8NF37;Q96GF1;Q13586;P12931-1;P12931;P78527","R-HSA-9733330;R-HSA-9733331;R-HSA-2089943;R-HSA-3134821;R-HSA-434700;R-HSA-2029459;R-HSA-9680348;R-HSA-9818010;R-HSA-9733316;R-HSA-9680385;R-HSA-5607750;R-HSA-9680389;R-HSA-9931264;R-HSA-9680388;R-HSA-2089927;R-HSA-388829;R-HSA-388831;R-HSA-9733323;R-HSA-1834939;R-HSA-389159;R-HSA-388833;R-HSA-9931313;R-HSA-434798;R-HSA-1168376;R-HSA-9817983;R-HSA-6798739;R-HSA-9931298"
R-HSA-948021,"Transport to the Golgi and subsequent modification",1,187,0.015440508628519528,0.31165348571361806,0.31165348571361806,4,59,0.0038111233124475162,9606,Homo sapiens,"O95249","O95249","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010"
R-HSA-1280218,"Adaptive Immune System",3,991,0.08182643877466765,0.3129414536633961,0.3129414536633961,11,324,0.020928880563271107,9606,Homo sapiens,"Q96GF1;Q13586;P12931","Q96GF1;Q13586;P12931-1","R-HSA-388833;R-HSA-9931298;R-HSA-9931313;R-HSA-9931264;R-HSA-2089943;R-HSA-2089927;R-HSA-434798;R-HSA-388829;R-HSA-1168376;R-HSA-434700;R-HSA-388831"
R-HSA-9759476,"Regulation of Homotypic Cell-Cell Adhesion",1,188,0.01552307819337792,0.31303761798964336,0.31303761798964336,1,123,0.007945223176797364,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
