Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-425407,"SLC-mediated transmembrane transport",4,418,0.02589197224975223,0.0455650114537578,0.07136099927725281,3,193,0.012162843458532897,9606,Homo sapiens,"SLC26A2;SLC5A1;SLC26A3","","R-HSA-427666;R-HSA-427555;R-HSA-429613"
R-HSA-3772470,"Negative regulation of TCF-dependent signaling by WNT ligand antagonists",1,15,9.291377601585728E-4,0.047187958648796435,0.07136099927725281,2,5,3.150995714645828E-4,9606,Homo sapiens,"DKK4","","R-HSA-3769401;R-HSA-5368586"
R-HSA-975871,"MyD88 cascade initiated on plasma membrane",2,109,0.00675173439048563,0.04839392591015368,0.07136099927725281,1,70,0.004411394000504159,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-168176,"Toll Like Receptor 5 (TLR5) Cascade",2,109,0.00675173439048563,0.04839392591015368,0.07136099927725281,1,71,0.004474413914797076,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-168142,"Toll Like Receptor 10 (TLR10) Cascade",2,109,0.00675173439048563,0.04839392591015368,0.07136099927725281,1,71,0.004474413914797076,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",2,117,0.0072472745292368685,0.05486743882617828,0.07136099927725281,1,79,0.004978573229140408,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-5619115,"Disorders of transmembrane transporters",3,267,0.016538652130822597,0.05493925522715715,0.07136099927725281,3,87,0.005482732543483741,9606,Homo sapiens,"SLC26A2;SLC5A1;SLC26A3","","R-HSA-5656356;R-HSA-3560789;R-HSA-5627737"
R-HSA-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",2,120,0.007433102081268583,0.057370121490954884,0.07136099927725281,1,60,0.0037811948575749935,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-975155,"MyD88 dependent cascade initiated on endosome",2,121,0.007495044598612488,0.05821316365225282,0.07136099927725281,1,75,0.004726493571968742,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-937061,"TRIF (TICAM1)-mediated TLR4 signaling ",2,122,0.007556987115956392,0.059060553606576915,0.07136099927725281,1,76,0.004789513486261659,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-166166,"MyD88-independent TLR4 cascade ",2,122,0.007556987115956392,0.059060553606576915,0.07136099927725281,1,78,0.004915553314847491,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-3270619,"IRF3-mediated induction of type I IFN",1,19,0.0011769078295341922,0.05939806128829861,0.07136099927725281,3,5,3.150995714645828E-4,9606,Homo sapiens,"TMEM173","","R-HSA-1834939;R-HSA-2396007;R-HSA-2396002"
R-HSA-174362,"Transport and metabolism of PAPS",1,19,0.0011769078295341922,0.05939806128829861,0.07136099927725281,1,5,3.150995714645828E-4,9606,Homo sapiens,"SLC26A2","","R-HSA-427555"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",2,125,0.007742814667988107,0.061628456683108235,0.07136099927725281,1,85,0.005356692714897908,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
